Date,AAPL,ABBV,AMZN,DB,DIS,FB,GOOG,HAL,HSBC,JPM,KO,MCD,MSFT,PFE,XOM
2015-01-16,-0.016547931023080092,-0.012506941061045529,-0.023617649605025406,-0.04115597976150187,0.00970554340844875,0.0077134374048591185,-0.02081561074577062,-0.029499952978508305,-0.015552527574570938,-0.022299545260091917,NA,-0.009569914575824024,0.0018447880870588822,NA,-0.019700154887761234
2015-01-20,0.004670981401808945,0.06672935629122785,0.005836556056231214,0.011270555043204037,-0.0018440625421636987,0.001996415320307387,0.0065248338414378845,-0.015077104028482396,-0.016470272843430517,0,0,0,0.022359036683720662,0.01452963447647827,-0.023978076847769262
2015-01-21,0.012094264671448487,NA,0.01808822452683016,0.0025896008883529386,0.006123683914774278,-0.007009290174911376,-0.007830307597360534,-0.009357135071631167,-0.02143042220237154,-0.004129515348287873,0,-0.04035476669012822,0.01477805537127936,0.04485423578426051,0
2015-01-22,0.011819015752867602,-0.004753055399819467,0.0029906329112747167,0.0066014212346984695,0.0031344364393122966,-0.015952561055348098,0,0.0036648843414367957,-0.007524775919933255,-0.031319495674708646,0,0,0.004130738487249072,-0.021584029180906763,NA
2015-01-23,-0.005840013570369393,0.010443472445597487,-0.008656338122018537,0.0030201472285163425,-0.006615899529547428,0.01074664829820276,0.005108899837418879,-0.004808516498340731,-0.02331193861720598,-0.03217935168956635,0.15198866642250583,-0.03237718665755226,0.0034170233067969103,0,-0.010106237163925747
2015-01-26,2.8352069284309187e-4,0.006985049661472098,-0.010497532355686241,0,0.010355163476023815,0.02465474552043269,0,-0.01099577466585259,0,-0.0058730654186891175,0,-0.044376722504043675,0.00781565341634596,0.0025587267260949614,-0.05064092465185588
2015-01-27,0.01110208844860068,-0.03294716409912906,0.011779484887881761,-0.009975212879868025,0.03294486162931701,-0.017164166858201546,0.007663359766596907,0,0.001854639121330108,-0.01831522509457216,0.03322916078511099,0,-2.8274278206891413e-4,-0.009177031252890547,0
2015-01-28,0.0059551132925794266,-0.02449891499907063,5.692227498933235e-4,0,NA,0.002288176595270179,0.02040981930751072,0,-0.01747709264428918,-0.02296947422169298,NA,0.028403221574774627,0.006801167767743152,-0.044078758709973236,-0.021024285623326786
2015-01-29,0.004534997968847109,-0.008939274981307203,-2.845552358118105e-4,0,0.026041363204818983,0.004701424824156474,0.006666350840019742,0.021352561072274113,0,0.012719866303482107,0,-0.005664854793415437,0.014171970944190369,0.011050845860802395,5.658737240183565e-4
2015-01-30,-0.007508519640815045,-0.004837920638783885,-0.005101873830846552,-0.01555519886064037,0.02113667445041618,0.0014222152580090383,-0.008629176826320703,NA,-0.01856447700891838,0.00647304309800762,0.008056554871058458,-0.017197987010858718,-0.004123816930895304,0.0011402451025401934,-0.017008096080738912
2015-02-02,-0.009492847187579541,0.017785136216858132,-0.010754814210211702,0.01245005678720288,-0.009523712375886563,-0.004023054209893108,-0.016906775994885395,-0.0297356643479948,-0.03843269587931759,-0.024166311130752426,0.012354130407874092,-0.017616583743007952,0.01599629198738505,-0.0100893144913432,-0.017858522085655693
2015-02-03,-0.022376596265794482,-0.03389437999879809,-0.020976778439211377,0.01019272341656871,0,-0.08398605012763417,-0.013260027013078017,NA,-0.006288130984949285,-0.01728647621123403,-0.018705275822370065,0.03590538374212795,0.0049824240582546355,-0.012640180778770403,-0.023606079182382844
2015-02-04,-0.01234596316621594,-0.0060638266054128896,-0.0036897591490613253,0.004153704153567141,-0.0029803361008401354,0.009754761512844375,-0.023262915458570007,-0.005430656393042927,-0.028044631179944674,-0.08746284125033943,0.001859973038064757,-0.013760999062474327,0.014101589197843836,-0.0019834757688205634,-0.022034932592990303
2015-02-05,0.009902828925083337,0,-0.006108609072976304,0,0.007671660835478491,0.011495638837829437,-0.007790331358697161,0.04334450487716922,-0.030147174725591506,0.02736252104885863,0.03652587602511419,-0.10688428869154275,-0.012624814710778781,-0.009624607733495386,0
2015-02-06,-0.011601611343875325,-0.02364778585520544,-0.034017082934586704,0,0.006268880276387011,0.017066724189833373,-0.016005715159565746,-0.012388558131327608,-0.014386474462380078,-0.012726169901887843,0,-0.06392511277570018,0.006089421237720252,-0.012455405883608175,0.014426356447315221
2015-02-09,-0.021959252576140287,-0.006690689077094343,0.012257707952740185,0,0.017269444958987825,-0.005996366051271183,-0.007115298704110372,0,-0.0395089632412511,-0.008389025501504044,0.026028526030117582,-0.02586278717509178,-0.012624814710778781,-0.022350267223482784,-0.0337553719492722
2015-02-10,0,0.09855430722072947,0.004706072116360033,0,0.019031693147502655,0,-0.01405579282747513,-0.025789813452744413,-0.04064993741494648,-0.08133962745193882,-0.015009595805886945,-0.014829176247960478,-0.012483574802604999,-0.002135533583136214,-0.0035508141008410337
2015-02-11,-0.009363576256133207,0,0,0,0.011945497860418675,-0.008279068171056876,-0.0017105367571158452,0.007788801961061639,-0.04566005926397052,-0.033511102361323625,-0.04260541380450747,-0.009569914575824024,-0.00901775400320677,-0.010907560244667245,-0.011182092598565577
2015-02-12,-0.006803172245482643,-0.017625262078899223,0,0.010709643154596745,0.021883117898449614,-0.009146388496928212,-0.009121990735903156,-0.06322680199698137,-0.02890703983553188,0.013864615445980919,0.03491998434915955,0,-9.929566574785065e-4,-0.00818192399018169,0.0065480104396948855
2015-02-13,-0.0130587219578929,0.0222651241203402,0,-0.005736939822995479,0.0431998100580966,-0.011558174506821445,-0.003280636733291178,-0.023610215182645264,-0.024485430238327,0,0,-0.02646437890668871,0.014075185211722742,-0.01766558587063326,-0.01453218382021764
2015-02-17,0.004115703562089274,-0.002403431953293266,-0.0146251524807873,0.008871987147755016,0.05241589415113853,0,-0.009648271874400802,0.0021544556359246237,-0.02356283947167241,0.010605991837960444,-0.0066060210863868405,-0.0171473066144185,-0.01581715182054438,0,0
2015-02-18,-0.012803806914984462,0,0.018489049906809833,0.009459389412285139,0.02895137369612899,0,-0.0170365495690071,-0.013447130952992185,-0.02861708306077267,0.009429412919930965,0,0.016309825187045608,-0.006414839563428115,-0.0191960507551283,-0.008986117101981458
2015-02-19,-0.01725935420475748,0,-0.04447694105123647,0,0.03964126650646444,-0.004451657965752439,-0.011767908438982806,-0.01660817473311203,-0.01398607392390855,0.013926706042921726,0,NA,-0.03584695229150075,NA,-0.025272693270291118
2015-02-20,0,0.027467388973313838,-0.014101324667622215,-0.03342300153745001,0.016496319896195974,0.017000811660438594,-0.0012824590076561625,NA,-0.022204505633631647,0,0,0,0.005262461251000953,-0.01158683929980941,-2.8452717593240723e-4
2015-02-23,-0.005543640162114287,-0.01617038211436462,0.029346845283338273,-0.025268747633390938,0.019987546498733126,-9.979609357093128e-4,-0.0068078539582627955,-0.004829822489451886,-0.02272007650008353,0.003724194985383201,0.03238300531165298,0,-0.008481476755090938,0.0053890175266779585,0.004408653070199535
2015-02-24,-0.012215468618936182,0.009203827329839744,-0.003133817474283961,-0.009547229047827182,-0.018371328207552086,-0.016777366056321474,-0.006397140780634232,0.018738406238908305,-0.01657230139470717,0,-0.022758397578157542,-0.10364251732636182,-0.01922867798149346,-0.009424746246662601,-0.008678532900068366
2015-02-25,-0.014425656331676582,0.004422166538223183,-0.0016999550759775428,0,0,-0.004858525926012011,-0.009225785550326965,-0.020193572871192455,-0.014273731472917292,0,0.0025762418290325825,-0.051457278225026694,0,-0.020159884132742393,-0.02000644324283863
2015-02-26,-0.01783924350354769,-0.010977622820454875,-0.011828355722730622,0.00845653480966311,0.0060303821596919575,-0.031724424375720685,-0.014041973808780807,0,5.679342818699063e-4,0.0043986801980190225,0.017921907997262315,1.4250951173624921e-4,-0.014304559257942969,-0.022301740941020297,-0.024825467892471854
2015-02-27,-0.028485374429499635,NA,-0.024290521330187866,-0.017317414410376406,-0.017480535981775742,-0.02800327847275246,-0.013241705474809445,-0.032941619062192465,-0.02939595506854814,0.011185384871378556,0.01337287297576781,-0.013210041042745273,-0.007690593947828812,-0.03395396254989154,-0.024396871108539976
2015-03-02,-0.001279804466953654,NA,0,-0.020377186096574445,0.04292444517384094,-0.014543994903896516,-0.009118387318371259,-0.01892549268638783,-0.02037578846473406,-0.0028767607555635825,-0.04893336947983296,-0.00452344494703365,0.011362098821288686,-0.02942933942017191,7.150904933956461e-4
2015-03-03,-0.007804123013256116,-0.04136434073749963,0.012503245838182476,0,0.030633425431628673,-0.010640961655908195,-0.005814753182626086,0,-0.014968068585607888,-0.04523985892567123,0.03167749645076024,-0.011773693817790398,-0.0036959396569032064,-0.01975838663267142,-0.024829410822398146
2015-03-04,-0.02679831257142779,0.029134804053022843,0.023769564534964063,0.020855162763765884,0.02907723286442349,-0.0014264338129511545,-0.020387786384145148,-0.005421526510115951,-0.0019928696382940864,0,0.023595341387842188,0.0012791740523760804,0.02027505148046329,NA,-0.009111189017241802
2015-03-05,0,0,-0.0015696203961410248,-0.017078566307173273,0.019547272341538427,0.02010608284632282,-0.011223938459731466,-0.0070183367007441546,-0.008464944717979699,-0.005416705459500358,0.031112840850249287,-0.004133595297896154,0.005121494528659257,NA,-0.03581969436865804
2015-03-06,-0.011343115266328408,-0.0157580065567853,-0.00682529973614035,-0.009727678181671426,0.04012091720087747,0,-0.0062485166877505145,-0.005014088402592442,-0.013013444901022807,-0.017616583743007952,-0.02913480405302278,-0.05370539285554625,0.010250096693757146,-0.018672262353084633,-0.008976354825921918
2015-03-09,0.007265129851869007,-0.0064608036363624725,0.006506282780288099,0,0.007275186928915735,0,0,0,-0.017369317621639905,-0.014075185211722786,0.03393391144193176,-0.006377659272594129,-0.022580056599853328,NA,-0.058882214002636615
2015-03-10,-0.007246526003791695,0.00659093130447136,-0.026866605852682083,-7.193692698979346e-4,0.011597174373678775,-0.023389820275580793,-0.0055474661987649125,0.012426636757821703,-0.02242685934447529,0.02350703957901769,0,-0.017682908053283368,0.029782435644175938,-0.022528178014896233,-0.026615856011171602
2015-03-11,-0.014362367803366083,NA,0.01983701511447412,0,-0.003709096383291575,0.01168526670293667,0.004685231333177283,-0.05608603778238458,-0.021769961996890953,0,0,0,0.027459055127252475,0.004225823293448327,-0.031305919901716446
2015-03-12,-0.0055370935060732,0.04502352169849773,0.0011457918131415204,-0.013935069311587844,0.0236582775464069,0.002274647756802986,0.0031384656794815643,0.03604610015685955,-0.031988858765750076,0.0030036788581299955,0.039138393906958314,-0.0025852182861944104,0.005232541785858779,0,-0.002711967731746195
2015-03-13,-0.00440344419715928,NA,-0.0049809496018429385,0.00114510972646579,-0.007243672326623903,0,-0.004809459438904314,0,-0.013834461106636624,-0.010447616511351593,0,0.011871773831726157,-0.01166682821115428,-0.01449385717126964,0
2015-03-16,-0.01376370596344117,0.0239362360972995,0,0.003291048879720182,0.007111791197688105,-0.01577042140360961,-0.012602510195153203,NA,-0.013189636110139317,-0.00414218948832186,0.030265442857669595,-0.07216025824280299,-0.008640190519208509,-0.009741775804950982,-0.023975718896971872
2015-03-17,0,-0.05705761493888148,-0.01279875852665661,-0.00229181150798962,0.012978709321166206,-0.007452842138166286,-0.011656482108401114,NA,-0.011794568365673221,0.0035578194131891065,0.012354130407874092,-0.04951356988685355,0.002411229553580635,-0.030457552097925562,-0.02692444105094068
2015-03-18,-0.007410144908795532,0.004997216776370346,0.006119455464368342,-0.0037245647797553858,0.03810766655236826,-0.009003921203977987,-0.012065705047316785,-0.024177814301165276,-0.004708864904334478,-0.03091658565287132,-0.0034264915643344033,0,0.014872546348501705,-0.017056691771444272,-0.00427507733080368
2015-03-19,-0.00511644920773511,0,-0.005145851237011489,0,0,-0.03460138234004626,-0.028118642715766955,-0.02568074911996253,-0.006426905331329468,-0.012566363088584052,0.01148305766549497,NA,-0.006844864274430173,NA,-0.007954231263921733
2015-03-20,-0.009064675670076057,0.018771654225223523,-0.02072587804572695,0,NA,0.001997995232036034,-0.04188945110415707,NA,-0.01278741419578511,0,0.017779412561234692,0.017582728409872555,-0.01750813160464167,-0.01136321747997674,-0.011349808096835898
2015-03-23,0,0.004086358759314694,-0.017594060014738185,0.004587269495651971,0.02492255177817934,-0.008711176923862942,-0.026487806294100316,NA,-0.011911447990222776,0,0.030124161455128837,0.017242446127469443,0.007702760260595476,-0.002411940935990169,0.00797700712098627
2015-03-24,8.588322751229663e-4,-0.014973763551041198,-0.008546796565692658,0,0.010939785360493589,-0.03440228037161824,-7.131111019042027e-4,0.019915367707685924,-0.01781391528206812,-0.006296863661579234,-0.008773707066016056,0.025312343046069,-5.7142095643119e-4,-0.02270220001342675,-0.013093504470154385
2015-03-25,-0.011661078109981392,0,-0.01749597824731362,0.002160046878868394,NA,-0.022067606584070417,-0.017728105120396263,NA,-0.022273230772675845,-0.015775082016016764,0.014212444812104711,NA,0.030439226768299268,NA,-0.01613402332368632
2015-03-26,0.0032517026789918623,0,0,0,0.006470462517032148,0.006134583953571261,-0.0168473245515376,1.404014444091501e-4,0.011536494497123323,0,0,0.016309825187045608,-0.013337362283365522,0.01678155023340201,-0.004125036696007407
2015-03-27,-0.00811745069640438,-0.0017061537901245337,-0.061100222202831705,0,NA,0,-0.006803172245482643,0,-0.015853166452519215,0,0,-0.040682058803007806,0.015795309876218903,-0.015071160447793669,-0.01247498817462312
2015-03-30,-0.0107886779568777,-0.03646527528681344,-0.003283558484424686,0.005894721108959294,7.09813072566427e-4,0.004169018514305279,-0.013366282662177981,-0.007686799852937773,-0.01990544100587015,0.010512003284449399,0,-0.051522736986632046,-4.270644979299618e-4,0.011827187419286345,-0.0014405343592150802
2015-03-31,-0.0018447880870589156,0.006834730702730718,0.006980221664586164,0,0.01293013517734171,0,-0.020819697789049813,-0.03435150479077704,-0.013474612909266074,-0.024544958700341454,0.018323818982880113,-0.02465236622300822,0.0015686894690182301,0.012097844133706133,-0.016087850097521224
2015-04-01,-0.02592882877798856,0.03705744003877981,-0.00559212612847884,0.005731811436592872,0.006378912562704813,-0.0017159621896777806,-0.017717654532852404,0.0014247433914085378,-0.01642501053938247,-0.007595034890740899,-0.012926174444269984,-0.006954128560228975,-0.020614313924834232,NA,-0.02606924388743693
2015-04-02,-0.009503113330604865,NA,-0.008099062717107803,-0.0025870210893123814,0,-0.01010225025341956,-0.03718927757306119,-0.05276345051974391,-0.008857929642610484,-0.0015666762435773427,0.006575910303132066,-0.015048913694258193,0.02121334524992884,-0.04124076206232372,-0.017409587624505816
2015-04-06,-0.001283980838076452,0.03271301702150233,-0.0062417581923615,-0.0385036985211133,-0.022200125009834388,0,-0.02314040180112542,0.022048165180173156,-0.006628553321767877,-0.010677714707896198,-0.035623909730721215,0.026391498891400623,0.004690308682608252,0.012796235825098066,-0.047677975144475575
2015-04-07,0.010380680337487956,-0.07806325577681912,-0.006105002148422122,0.0011516225244424484,0.006876128790964038,0.00372678508909724,-0.011353157474730128,0,0.006821265856014275,-0.00257164959517446,-0.014075185211722786,-0.010022733132017797,0.020879140790038525,0,-0.03434474603613633
2015-04-08,-0.013911759279834818,-0.017651348464925897,0.0015727314822253074,0.001728123633528379,0.015884617102613862,0.003007853743655356,-0.008550173431195917,0.00950498228818861,-0.014662673868375648,-0.00558768329408578,NA,0,0.006383930652775841,-0.06708796480114698,-0.030382574816744494
2015-04-09,-0.0034143276937429728,0,0.0186340328092145,-0.018300212200694166,-0.006963033167177137,-0.04216472731212804,-0.006092411387159062,-0.08639974679871662,-0.04830321844749598,-0.0078056584342554676,-0.03242147769237734,-0.028522986694106404,5.701788596652042e-4,0.011080225121107722,-0.017311980623696106
2015-04-10,-0.007780400996498018,-0.016261516308859695,0.014303155106423451,-0.04563769835874076,-0.008959542578988943,-0.03653663273300652,-0.0265582114828754,-0.06717945166930193,-0.022363423995018724,0.014965111146824885,0,0,-0.03032293306588532,-0.05812373991297513,-0.03378434052900804
2015-04-13,0.012921226938895804,-0.009786790499583298,0.003829601236452378,-0.017108946917192388,-0.008247244258120456,-0.019367222462001493,-0.006380793421722007,NA,-0.014370866805437123,-0.018970903681081418,0,-0.013248758001852982,0.0041295153482880115,-0.02641488079467545,NA
2015-04-14,0.002982096229718107,-0.02380926010713345,0,-0.025831530960554655,0.021710106365873488,0,0,0,-0.02123010618860894,0.004280573927261906,0.020740163802121594,NA,-0.02419760044995381,-0.05206711177909356,-0.0025584746346597955
2015-04-15,-0.00738170872707325,0.013837196989010741,-7.090455939103022e-4,-0.017967967267690562,0.030026102648199632,0,-0.043361992614690925,NA,-0.009383877835773533,-0.003282583989301321,-0.06267436276339249,-0.017949781045513053,-0.01515286267354893,-0.00961046488626532,0.03088975977095343
2015-04-16,-0.015179683712568016,-0.008529952169927732,-0.0335162262751607,0.007740260216791538,0.011501295921917011,-0.018533527776554877,-0.041726814058245396,NA,-0.013325877016067737,0.011059534571606567,-0.084032252679712,-0.04628308630291897,-0.015512234227142542,0.02549769071703159,-0.016309825187045546
2015-04-17,-0.017061734766214226,0,-0.014224960182802558,0,-0.029700234215419896,-0.014885699720595362,-0.025039312866413654,-0.0029924052269772326,-0.018776585179183545,-0.014165926763232198,-0.013069150019521285,-0.008278249105603283,-0.01831883072815861,-0.01817592596444536,0.016753234738270242
2015-04-20,-0.012258919083602026,-0.017284778588746576,-0.03762904562109821,-0.005722149458395628,0.0034086136137229635,-0.006297488352418139,-0.03086322475366847,-0.019769058053265922,-0.03094446837709718,-0.04364836132998878,0,0,-0.04172586675911361,0.015037075592955198,0.013739382125083723
2015-04-21,0.006544781626625467,-0.027962006992154172,-0.006714540706029658,0,0.0042549039125899185,-0.010276462420390505,-0.004113275773184891,-0.020758560166797328,-0.022621489209518123,0,0,-0.03834304496921312,-0.024741811950948437,-0.00480663172601503,-0.017847412537286264
2015-04-22,0.007118107201275393,-0.004753055399819467,-0.0151766989092027,-0.05857749452058263,-0.016817143384530442,0.004719133548081031,-0.008510663010642289,-0.008283985969483782,-0.006121266942139303,0.001860342025527684,-0.005147891424206979,-0.01492529980457175,-9.92273710079385e-4,-0.025216639350975838,-0.0044051791200009965
2015-04-23,-7.114933521376478e-4,-0.012381281274281588,-0.014794083911657345,-0.10834972232135875,-0.006424361399183226,0.001996612672616238,-0.007518117123420871,-0.028747756061487537,-0.0325742570042737,0,-0.01278363721983977,-0.010684040738375289,-0.018031260665368226,-0.006859101862655753,-0.01037352294879257
2015-04-24,9.95011151932227e-4,0,-1.4143375736913193e-4,-0.03871532302655445,-0.0052728577995377,-0.0021342698910235096,0.0015518160641344917,NA,-0.01344421214536966,-0.007995899443954367,-0.011875277878847526,0.014353878848140498,-0.0025484315494083165,-0.02304239266586379,-0.01505335778916632
2015-04-27,-1.4215845120524374e-4,-0.004978494112816583,0,-0.012057400547153999,-0.003985347951178831,-0.02365360409700511,-0.02483918233592257,0.0028596541392406044,-0.01899616080709161,-0.007727208733617286,0.021906076733622215,-0.016259908611322014,0.002558474634659978,-0.008644434044677414,-0.008962192956210376
2015-04-28,-0.005513761093744168,NA,0,0,0.005403358529333594,-0.002870750207779771,-0.019270226152886337,NA,-0.02254589217846004,0,-0.013511808617807833,-0.04096254777849778,0.016060905700139197,-0.0024102816962075454,-0.010417646333237218
2015-04-29,-0.007949535246095547,-0.005824486930094046,-0.005976847344755635,-0.0065261171251611285,-0.010206787482547953,-0.00443224631526051,-0.019803949141665264,0,-0.01988584262875089,-0.005558976061744528,0.005534370294008921,0.02010608284632282,0.02609743670240359,-0.007278065495721577,0
2015-04-30,-0.020648668918618128,0.02772025835592744,-0.008346251391034051,-0.0021482532994411734,0.009847785956346888,-0.006296863661579234,-0.019505726311340496,NA,-0.01976228099177217,0,0,0,-0.01258645033021504,-0.04156372443694281,-0.0018486065839706971
2015-05-01,-0.008518200543799412,0.00485083837049277,0,0,0.023143044705156032,-0.012729955060768855,-0.002422662266855745,NA,-0.030058703969570374,-0.004146294532856253,-0.0066211801223799525,0.01109880345067904,-0.002852304291858302,-0.003976716550699183,-0.005261942499665942
2015-05-04,-0.015187150859995016,0.0070274066085601345,0.005710824046387968,-0.06268098956422298,-0.016938205025017503,-0.019177063980184015,-0.00257752036163789,-0.006294796125069492,-0.019784550013265456,-0.001869241855313187,0,-0.00961046488626532,0.015820277030480442,0,0.00582907880219745
2015-05-05,-0.003813479738059214,-0.025687481334062498,-0.004955530308459381,-0.018950293741359935,-2.838274730557461e-4,-0.03427192898092461,-0.007823359299216962,-0.0032920284079913952,-0.008974582145057891,-0.03252406569219934,-0.04376444231017026,-0.008371698673351457,0.01707519734276215,0,0.005248490770925011
2015-05-06,-0.008795218246454184,0.004124223439106518,-0.02066082156669639,-0.008191029257503602,-0.007658086615080956,-0.012889511757875609,-0.01556625738946774,0,-0.010966785435988032,-0.005000185866895453,0,0.01049341924845273,-0.0014162119924809365,-0.002841909794943452,-0.010055638599241346
2015-05-07,-0.006663730281010743,-0.010740247932371962,-0.025019685712345835,-0.010759471942048439,0.03038265865168312,-0.022708900398285166,-0.025319774578200706,-0.005420990414074381,-0.010699888657208605,0,0.013121983072799881,-0.016007876200391978,-0.015346452637011716,-0.015262228389493334,0
2015-05-08,0.003418035259364547,0,0,-0.026935080061139347,0,0,-0.0065331842184469914,0,-0.02225353562803132,-0.006863860896664548,0.007053377894634618,-0.01810109662109289,-0.008557781143697468,-0.025670650479691873,-0.024741357324861983
2015-05-11,-2.8500494776384575e-4,-0.0032956250056933433,0.014798461368005413,0,-0.007847344398595545,0,0,NA,-0.019872146711614816,-0.02674632048290138,0,-0.01278741419578511,-0.0038534687898861223,-0.005948098316424916,0.0024504992348224897
2015-05-12,-7.121255097398977e-4,-0.033336455402319866,0.020905897980992277,0,0.015006621935660497,-0.016420175757628486,-0.005963905315572985,NA,0,-0.008604568494176594,0,-0.020799002945996483,0.012980815569639632,-0.019767123264008177,-0.015974347676271705
2015-05-13,-0.013797632301930193,0.013072870279203145,0,-0.0012952522559885953,0,0.003293008519517747,-0.011226149550933937,0,-0.02750504279045695,-0.025331062795162958,0,0,-0.01623640268550377,0,0.0037021409047385484
2015-05-14,-0.008374993501189967,0.005385840969031296,0.009264065189795806,0.003016839123588374,0.0035623877078547433,0.004015855177247839,-0.019811090330673155,-0.033873957985523326,-0.005424745314360201,-0.004543477951497102,0.015024482854718512,0.007848896875593831,-0.028341841443987593,-0.03574853604989321,NA
2015-05-15,-0.005117457476517348,0,-0.005001671735613835,0,NA,-0.05270318871535678,-0.005261942499665942,NA,-0.015477556256424059,0,-0.0494913701651037,-0.010961374764038185,-0.005154021703895221,-0.048719189679087636,-0.018338687116955403
2015-05-18,-0.006804509220517824,0.01820685665331186,-0.016370981300645748,0,-0.02591400085281896,-0.008153669745698753,-0.005288005971125231,NA,-4.2795126854230816e-4,0.012684681235397762,0.01578299724092746,0,7.105822144782318e-4,8.550993281383915e-4,-0.0018357596106428017
2015-05-19,-0.007235836290843471,NA,0.004833153735943215,-0.020347848160850366,-0.003697396904296753,-0.012249236732782921,-0.016937077066547113,NA,-0.011954925213297217,0,-0.0189189821630518,-0.02865906004457795,0.002573433517155383,0.02786177535450958,0.0038390370166487323
2015-05-20,-0.010748488410544805,0.03646816706929173,-0.004870586632852706,-0.02793452283557024,0.022378863124701186,-0.004460982684330163,-0.04183656520722178,-0.058290186736791975,-0.010840947106864817,-0.0658815328160623,-0.02019992294349771,-0.03393391144193183,-0.006073919654472576,0,0.0052985037980092
2015-05-21,-0.02165463142270586,0,-0.006546072769667881,-0.04878127917624789,0.0014234782022023613,0.01855490112506807,-0.0015736672143648925,-0.0313672427575305,-0.024024275095850554,-0.04807554182868053,0,0,-0.0033999113320953723,NA,-0.106080260225132
2015-05-22,-0.0027058105534784643,0,0,0,0.025696811089583594,-0.02602097071437012,0.0024279385718598404,NA,-0.00833514743762352,0,0,0.007769594145917668,-0.0022802652829876863,0.003291375324370121,0.013739382125083723
2015-05-26,2.845552358117627e-4,0,-0.005093368188456941,0,-0.002989452533337103,0.05547333589843156,0.009263150078535115,0,-0.03452093846722908,-0.01505335778916632,0,-0.006173041584767315,0.013621692567576456,0.018942182312676102,-0.00472616061213395
2015-05-27,-0.007079683659061271,-0.0019974024721851657,0.019488429591360157,-0.028337910846539294,0.030439226768299268,0.004609253252589672,-0.009093242888811715,0,-0.05582048726823462,0.0012834731601213338,-0.04124298223188139,0.009950640774073576,-0.033079113210398345,-0.008578984888782988,-0.0042611876234712395
2015-05-28,-0.010217831708442373,0.01134980809683586,-0.007989629032163074,0.012328351403565318,0.026589622961735157,-0.010698830666727083,7.133932009526084e-4,NA,-0.006132764586531149,-0.0019991818078277587,0,-0.003838280443451476,-0.004972121157110589,0.013872174581557576,-0.011209361420303411
2015-05-29,0.0058170405480919216,-0.011638756246893596,-0.014485296820388736,0,0.014994738229862362,0,0.008135922361454984,-0.00794484476988099,-0.008858806931439379,-0.012953098578988912,-0.005573292711404047,-0.03853482484685108,NA,0,-0.01742560488988706
2015-06-01,0.004277189734989775,0,-0.008086320135612227,-0.012482248673222045,0.01408212403778342,0,0.004574995540221265,0.029982866215714315,-0.02141121570422956,-0.048282559234609314,0.0120835389824041,-0.06111020376381235,0.022574737186726902,-0.02980268038428486,-0.0027076815155954357
