Date,AAPL,ABBV,AMZN,DB,DIS,FB,GOOG,HAL,HSBC,JPM,KO,MCD,MSFT,PFE,XOM
2015-01-28,60.212514757969295,38.888888888888886,54.35168738898757,0,NA,67.3036093418259,69.90291262135922,0,39.75501113585746,31.475409836065573,NA,57.79334500875656,58.93271461716937,38.63080684596577,47.95821462488129
2015-01-29,61.78343949044585,45.086705202312125,58.27439886845827,0,78.87640449438202,64.70588235294117,57.95755968169762,79.76011994002998,39.45025383582711,71.78683385579937,80.00859845227859,51.54761904761904,67.9324894514768,71.45688800792863,55.863921217546995
2015-01-30,54.509283819628635,42.53393665158371,56.34920634920634,35.586481113320076,77.66990291262137,59.75609756097561,55.818965517241374,NA,39.14549653579677,81.4102564102564,100,49.78601997146932,57.36568457538994,48.708010335917315,41.224970553592456
2015-02-02,51.50115473441109,49.99999999999999,47.64468371467026,59.77337110481586,41.45936981757877,70.66381156316916,42.25053078556263,46.666666666666664,34.85130111524163,30.04694835680751,66.66666666666666,50.666666666666664,64.67065868263471,59.24170616113744,41.985522233712516
2015-02-03,42.95942720763723,32.12435233160621,39.8884239888424,44.31372549019607,50.921378199524206,10.520361990950224,43.9297124600639,NA,47.66536964980544,42.75618374558304,18.118948824343015,97.70723104056438,55.49738219895288,40.091116173120724,43.92446633825944
2015-02-04,47.15151515151515,48.00741427247451,46.75324675324675,54.08163265306123,60.383386581469644,59.91189427312775,37.39495798319328,36.378205128205124,35.90033975084938,0,49.99999999999999,31.707317073170728,62.096774193548384,44.693396226415096,43.90243902439024
2015-02-05,64.76510067114094,62.536585365853654,53.05785123966942,46.73539518900344,61.203007518796994,100,52.1978021978022,70.90163934426229,35.88850174216028,65.98639455782312,90.4564315352697,33.36221837088388,46.301775147928986,49.99999999999999,64.26799007444168
2015-02-06,50.11820330969267,40.40234702430847,42.87410926365796,0,67.03296703296702,68.84210526315789,48.83081155433289,49.74576271186441,45.25547445255474,60.06711409395974,100,34.276729559748425,59.2964824120603,44.778067885117494,68.55345911949685
2015-02-09,41.05263157894736,49.260355029585796,64.99999999999999,0,75.11520737327189,42.3076923076923,54.4642857142857,40.02079002079002,29.21875,42.521367521367516,75.92592592592592,37.837837837837846,41.94008559201141,37.6,36.38766519823789
2015-02-10,46.96579875069577,75,51.10132158590308,0,57,50.188787917573265,40.666666666666664,17.307692307692307,31.408308004052678,0,37.73584905660377,39.46188340807174,44.557329462989834,47.46666666666667,63.46368715083799
2015-02-11,52.87896592244418,52.86343612334802,48.430520806152046,0,54.352441613588105,58.06988352745423,48.87640449438202,49.54407294832826,26.033519553072622,47.199999999999996,32.64367816091954,39.96023856858847,51.222493887530554,45.66787003610108,33.19878910191725
2015-02-12,53.784403669724774,29.014598540145982,45.75972002640102,61.046511627906966,70.6611570247934,56.07321131447587,46.77966101694915,23.561859732072495,33.604651162790695,59.17721518987343,71.42857142857143,33.95620299131965,53.76175548589341,45.69597069597069,59.02439024390244
2015-02-13,45.49180327868853,66.59663865546219,43.08891924664999,21.7877094972067,75.22796352583586,47.01754385964912,50.3584229390681,11.11111111111111,39.68058968058968,71.68670023798849,70.24882024882025,27.952167414050827,58.33333333333333,30.85427135678392,43.61493123772102
2015-02-17,58.81435257410297,48.21052631578947,40.41811846689896,57.381615598885794,100,42.857142857142854,49.706744868035194,37.55274261603376,40.49999999999999,84.19618528610354,69.06906906906907,42.823250296559905,31.01952277657267,34.99856424982053,46.07413228552717
2015-02-18,46.59090909090909,53.54818832276627,67.45027124773961,51.56794425087108,68.1135225375626,60.813704496788006,43.193277310924366,55.215577190542426,28.041237113402058,57.640750670241275,46.04604604604605,62.49999999999999,59.6078431372549,39.14285714285714,48.53333333333333
2015-02-19,47.61904761904761,58.88585032974308,25.07288629737609,35.051546391752574,83.4051724137931,68.82591093117409,50.41782729805014,46.130653266331656,30.555555555555557,75.12953367875647,23.02302302302303,NA,40.39362699156513,NA,47.28813559322034
2015-02-20,47.640692640692635,64.22351233671988,48.1203007518797,35.10324483775811,71.39303482587064,75,51.20967741935483,NA,34.93282149712092,71.25575396384176,0,59.037532923617206,61.38211382113821,34.676564156945915,61.123595505617985
2015-02-23,47.662337662337656,39.721254355400696,68.27242524916942,24.036697247706428,68.83289124668434,65.234375,47.56756756756756,45.91346153846153,27.554980595084086,67.38197424892704,75.02750275027502,55.57506584723442,45.77735124760077,64.6788990825688,51.453855878634634
2015-02-24,48.45360824742268,50,49.21875,51.71849427168577,54.01554404145078,39.173228346456696,56.17391304347826,71.63461538461539,35.903614457831324,63.11520726820899,39.41605839416058,15.420129270544784,51.62972620599739,34.35251798561151,48.648648648648646
2015-02-25,45.25993883792049,42.28028503562946,55.35524920466595,0,67.05631571004577,28.880157170923383,54.0381791483113,56.52173913043478,51.68650793650794,58.84844028749095,61.55507559395248,32.573726541554954,48.83969380277296,22.98850574712644,40.93023255813952
2015-02-26,47.39583333333332,40.661478599221795,42.42424242424242,70.73170731707317,80.09708737864077,34.028892455858745,51.88811188811188,69.40836940836941,57.7319587628866,54.581673306772906,90.8296943231441,57.192374350086645,46.04966139954853,30.275229357798164,52.01288244766505
2015-02-27,44.27710843373494,NA,39.569536423841065,15.50387596899225,49.28684627575277,41.247002398081534,48.32713754646841,19.646017699115045,29.428571428571423,71.62629757785467,79.54173486088379,57.62987012987013,58.691588785046726,24.94802494802495,40.62838569880823
2015-03-02,58.082191780821915,NA,58.43373493975903,26.0593220338983,89.99999999999999,47.13375796178344,56.474820143884884,34.657398212512405,42.64232008592911,21.42857142857143,26.63605051664753,58.984007525870176,64.73214285714285,37.06070287539936,53.19516407599309
2015-03-03,54.85564304461943,22.127659574468087,72.22222222222223,0,82.52631578947367,48.429752066115704,57.01970443349753,45.45454545454545,35.67567567567567,35.76982892690513,54.500818330605576,56.13425925925925,55.29801324503312,29.436038514442913,43.67945823927765
2015-03-04,38.92857142857142,90.96385542168673,64.53576864535768,79.88668555240794,87.9432624113475,47.48743718592964,44.08322496749024,41.88034188034188,58.1967213114754,39.75223633077444,71.35506003430532,64.42417331812999,66.31578947368422,NA,50.9501187648456
2015-03-05,45.06669535283993,69.0435715464598,52.32067510548523,39.27927927927928,80.83333333333333,69.28104575163398,49.48453608247423,19.87577639751553,27.314814814814813,43.73464373464374,89.90825688073393,64.40677966101696,55.78358208955224,NA,36.4494806421152
2015-03-06,51.20481927710844,47.12328767123287,55.478502080443825,23.035230352303525,93.25153374233129,65.39130434782608,55.81061692969871,17.81376518218623,40.778688524590166,34.00936037441497,40,28.920863309352516,63.34405144694534,45.05183788878416,43.02788844621514
2015-03-09,61.38996138996139,47.89915966386554,66.63254861821903,0,55.306122448979586,55.068836045056315,55.417270187337394,39.527037629852806,43.82259767687434,50,66.66666666666666,45.81939799331103,43.44919786096257,NA,27.06237424547284
2015-03-10,47.20812182741116,55.55555555555556,39.22789539227895,27.876106194690266,78.78787878787877,48.52752880921896,55.02392344497608,61.24031007751938,39.08898305084745,70.87087087087087,77.77777777777777,40.30373831775701,82.68907563025209,37.41176470588235,35.18518518518518
2015-03-11,45.45454545454546,NA,69.79472140762462,0,43.60655737704917,57.82312925170067,59.665144596651444,22.962962962962962,38.805970149253724,70.04397636070235,88.88888888888889,45.25068338812751,72.5233644859813,45.38775510204081,34.950248756218905
2015-03-12,51.82481751824818,83.29831932773108,76.48351648351648,37.5968992248062,69.74248927038627,57.064220183486235,60.502692998204665,57.15896279594137,36.189258312020456,69.2170818505338,100,50.197628458498016,54.3450064850843,46.81549917264203,42.238267148014444
2015-03-13,47.91122715404699,NA,45.68106312292358,43.77990430622009,48.455056179775276,52.56123630533534,53.37423312883435,38.56766106700142,37.553648068669524,21.205821205821206,100,50,44.40619621342513,48.24324324324324,49.630411826821536
2015-03-16,44.4954128440367,64.86486486486487,48.58803986710963,55.2,64.36781609195403,48.058252427184456,50.3015681544029,NA,43.764705882352935,75,100,26.99203187250996,47.8537360890302,61.95234435049961,39.419978517722875
2015-03-17,47.59872046257997,17.228464419475657,51.495016611295675,49.99999999999999,51.86500888099468,50.13477088948786,52.60586319218241,NA,45.39939332659251,59.16515426497276,49.99999999999999,37.45743473325766,58.3203732503888,26.031294452347083,39.55119214586256
2015-03-18,50.70202808112324,45.69377990430622,52.93005671077505,32.33082706766917,77.84615384615384,51.72413793103449,48.644578313253014,19.976359338061467,48.84615384615384,11.973392461197339,53.42857142857142,66.7458432304038,58.532110091743114,32.640949554896146,61.23893805309735
2015-03-19,51.74563591022444,36.63594470046083,50.131926121372025,0,0,45.12578616352201,40.46875,33.13609467455621,42.80639431616341,65.23668639053255,68.27309236947792,NA,45.39614561027837,NA,50.46235138705416
2015-03-20,48.5254691689008,63.41772151898734,36.51877133105802,0,NA,61.74089068825911,31.275167785234895,NA,34.87394957983193,82.61834319526628,71.37931034482759,79.87012987012987,59.06735751295337,33.43023255813954,53.44827586206897
2015-03-23,50.58387279583251,53.224043715846996,37.691237830319885,62.337662337662344,77.09923664122137,57.749077490774916,38.98573692551505,NA,48.891625615763544,100,100,59.976662777129526,58.620689655172406,45.23548740416211,58.94568690095846
2015-03-24,52.642276422764226,47.123893805309734,47.755834829443444,25.365853658536587,43.05772230889235,21.11801242236025,57.24258289703315,100,31.44927536231884,33.33333333333333,57.142857142857146,89.96598639455782,59.2436974789916,29.243937232524964,37.96875
2015-03-25,47.23707664884136,0,54.25904317386231,37.5,NA,38.593155893536114,47.79969650986343,NA,43.0719656283566,32.60553129548762,60.08064516129032,NA,77.53086419753086,NA,55.31914893617021
2015-03-26,58.78467635402906,33.36831059811123,37.11472868752287,31.862745098039216,85.95744680851064,63.55555555555556,48.0234260614934,66.66666666666666,64.55696202531647,44.3274970541346,30.04032258064516,69.30294906166219,48.255813953488364,54.54545454545454,53.08464849354375
2015-03-27,51.457975986277866,39.33054393305439,19.970414201183427,0,NA,59.059233449477354,54.049844236760116,53.48258706467661,39.43161634103019,56.04946281278158,0,0,71.939736346516,39.30555555555555,44.20772303595206
2015-03-30,55.58739255014326,36.83035714285714,57.25490196078431,47.52475247524753,57.881773399014776,72.37354085603113,43.97463002114165,40.298507462686565,38.47305389221556,67.77142857142856,40.60402684563758,22.033898305084744,59.6820809248555,35.80246913580246,23.81974248927039
2015-03-31,50.07849293563579,68.62745098039215,64.67486818980667,0,66.83673469387755,63.37195561320075,43.651925820256785,39.88304093567252,44.27083333333334,52.13523131672598,81.20805369127515,44.822695035460995,56.47058823529412,72.56267409470752,46.12716763005781
2015-04-01,39.26031294452347,59.80911983032873,65.3061224489796,51.21951219512195,67.24137931034483,54.37037037037037,50.6426735218509,49.99999999999999,44.19134396355353,54.08163265306123,33.333333333333336,57.931844888366626,39.79885057471264,NA,38.455079764903445
2015-04-02,50.82458770614692,NA,45.95238095238095,24.166666666666664,33.333333333333336,48.48484848484848,40.54982817869416,27.31829573934837,48.73737373737373,63.894139886578444,41.66666666666667,59.0347923681257,68.30870279146141,34.959349593495936,44.46130500758725
2015-04-06,51.65562913907284,70.37392138063278,54.92487479131886,31.376975169300227,52.08333333333333,51.16550116550116,44.3859649122807,50,53.38289962825278,62.035541195476576,50,75.78558225508317,66.90140845070422,47.30113636363637,32.54847645429362
2015-04-07,58.95652173913044,0,53.225806451612904,38.16425120772947,47.131147540983605,53.84615384615385,45.96622889305816,56.83831672203765,51.91919191919192,71.31410256410257,44.44444444444444,53.61552028218695,75.66909975669098,23.650568181818183,35.776805251641136
2015-04-08,45.88563458856345,27.272727272727273,41.20082815734989,36.36363636363637,65.75630252100841,52.65822784810126,47.474747474747474,63.67663344407531,53.99719495091165,46.713615023474176,NA,63.83363471971065,58.529411764705884,0,36.62499999999999
2015-04-09,51.0600706713781,39.99999999999999,61.723446893787575,24.523160762942783,60.02490660024906,30.297397769516728,51.87239944521498,20.66666666666666,21.929824561403507,46.89349112426035,52.927580893682595,50,53.523238380809595,38.82743362831858,43.1758530183727
2015-04-10,48.92086330935251,46.604215456674474,62.779552715654944,33.53846153846153,36.8995633187773,30.329670329670325,38.372093023255815,32.93460925039873,41.940298507462686,75,100,54.170344218887905,38.33819241982506,23.559539052496795,35.07462686567164
2015-04-13,61.84798807749628,63.68653421633554,58.17694369973191,42.826086956521735,44.08163265306121,44.45945945945945,55.34506089309878,NA,47.12041884816754,39.923469387755105,81.00686498855835,58.34068843777581,59.69773299748111,41.98675496688742,NA
2015-04-14,58.283132530120476,30.555555555555554,58.04741613139088,23.161189358372454,54.67625899280576,47.229729729729726,45.316335756283905,0,39.82905982905982,67.68558951965065,62.013729977116704,NA,44.0629470672389,14.611872146118724,49.94259471871412
2015-04-15,50.35161744022504,81.27413127413126,57.91788856304986,29.735682819383264,80.92868988391376,50,35.28761061946903,NA,49.16030534351145,54.71167369901547,0,44.09687184661958,49.27113702623907,49.04661016949152,73.05863708399366
2015-04-16,46.16384915474642,33.27702702702703,30.522088353413658,59.546925566343035,61.9496855345912,58.407079646017706,37.13670613562971,NA,29.41176470588235,67.83333333333334,36.36363636363636,25.192519251925198,34.08071748878923,58.7719298245614,35.94566353187042
2015-04-17,45.5521472392638,44.138513513513516,42.6559356136821,22.82157676348547,39.97113997113997,45.48969072164948,46.04938271604938,38.61720067453625,8.088235294117645,20,42.76729559748428,47.023809523809526,44.23631123919308,29.999999999999996,94.20289855072463
2015-04-20,52.53164556962025,55,29.17197452229299,58.95691609977325,60.88957055214724,64.01098901098901,37.028571428571425,43.85474860335196,33.52685050798258,38.74849578820698,44.16590586325826,66.54205607476635,24.568965517241377,46.975546975546976,63.43490304709142
2015-04-21,63.99217221135028,30.04552352048558,36.34751773049645,0,62.668665667166415,39.59276018099546,54.508748317631216,42.131979695431475,40.49881235154395,53.291445346332786,45.56451612903225,45.35686876438987,41.469816272965886,35.45347467608952,33.37765957446808
2015-04-22,59.35999999999999,0,45.48532731376975,19.249592169657422,53.16642120765832,67.09090909090908,50.272479564032686,43.69602763385147,55.10204081632653,67.83439490445859,44.558521560574945,44.49877750611247,57.40181268882174,38.50658857979503,45.936395759717314
2015-04-23,59.084967320261434,44.878706199460915,45.27439024390244,11.344137273593901,54.21412300683372,67.90123456790123,56.7534076827757,38.46153846153846,30.69216757741348,56.87347121648785,42.08675263774912,55.50847457627119,50.65963060686016,47.76119402985074,49.56011730205279
2015-04-24,56.61971830985916,52.747572277812644,62.9080118694362,23.84737678855326,53.27510917030566,56.62337662337662,63.47358997314234,NA,53.31858407079647,45.91254752851711,46.54895666131621,57.5712143928036,60.64453125,20.09925558312655,58.08019441069258
2015-04-27,58.61601085481682,60.61643835616437,58.10502283105022,37.546933667083856,53.308823529411754,37.79527559055118,48.082191780821915,61.8208516886931,46.1038961038961,25.542784163473815,100,33.47826086956522,57.22964763061968,30.56872037914692,61.59909909909909
2015-04-28,54.175365344467636,NA,56.02068561988021,0,52.10084033613445,39.90147783251231,48.19102749638206,NA,41.86851211072664,30.44056501406773,50.130548302872064,30.748663101604276,67.7685950413223,50.167597765363126,47.43150684931507
2015-04-29,50.67567567567567,38.4068278805121,53.93634840871021,40.57377049180327,42.30769230769231,46.76409185803757,45.04950495049505,54.793920989977615,31.490787269681736,35.33834586466165,47.98807749627421,66.82464454976302,68.27852998065764,49.39577039274924,45.951330347734455
2015-04-30,38.445378151260506,88.78718535469106,54.41176470588234,57.5301204819277,65.85365853658536,60.65088757396449,46.42857142857143,NA,38.188976377952756,33.888685127452774,33.95074870484706,63.11737845465679,43.98447606727037,43.50877192982457,44.47115384615384
2015-05-01,47.59284731774415,37.984496124031,62.62135922330097,0,63.15789473684209,43.45991561181433,57.63358778625955,NA,33.57531760435571,32.4390243902439,19.91341991341991,59.41011235955056,51.24113475177305,44.516129032258064,49.71941638608305
2015-05-04,40.90909090909091,53.98936170212766,67.10280373831775,16.295427901524032,50.74285714285713,47.67441860465115,43.294117647058826,47.76699029126213,39.75903614457831,37.38317757009346,9.956709956709956,50.17261219792866,62.68041237113402,49.99999999999999,59.78755690440061
2015-05-05,49.03846153846153,37.42690058479532,50.71770334928229,25.461254612546124,57.37704918032787,23.539823008849552,44.86133768352366,30.79526226734349,46.84129429892141,0,0,57.24815724815725,65.16516516516516,46.706586826347305,56.48679678530424
2015-05-06,46.98630136986301,45.5081001472754,42.876526458616006,13.70967741935484,54.394299287410924,51.66889185580774,46.69260700389105,0,45.26928675400291,47.20893141945773,100,55.534351145038165,51.382488479262676,43.41317365269461,53.93700787401575
2015-05-07,45.98025387870239,18.004866180048662,44.85006518904824,17.065868263473053,81.72839506172839,43.19148936170212,47.659574468085104,46.63120567375886,40.6631762652705,42.370532547775134,60.00000000000001,47.104851330203445,45.6989247311828,39.48170731707317,56.2107904642409
2015-05-08,53.288364249578414,40,51.286764705882355,25.850340136054417,59.601039636127354,47.38095238095238,50.875,0,39.72911963882618,37.53213367609254,59.06221821460775,41.797752808988754,39.39393939393939,37.82894736842105,50.94001790510295
2015-05-11,56.2386980108499,45.38152610441767,64.43057722308893,0,37.473684210526315,46.28183831672203,52.00466417910448,NA,33.261571582346605,29.357798165137613,54.1994750656168,55.42784163473818,49.50690335305718,38.305941845764856,51.785714285714285
2015-05-12,55.8651026392962,14.62264150943396,74.93917274939172,0,65.86538461538461,45.18272425249169,53.13432835820896,NA,34.0804502207035,12.5,58.940000920937514,47.75613886536832,60.08010680907877,34.858812074001946,37.41648106904233
2015-05-13,41.289198606271775,52.198581560283685,68.77799758964913,17.094017094017097,63.058591588267845,61.09022556390977,52.24111282843894,16.70644391408114,34.8993288590604,26.11806797853309,63.68052677625823,54.834591171814594,44.94949494949494,30.547685606893445,56.8
2015-05-14,50.76560659599528,52.87009063444108,62.61682242990655,38.12154696132596,60.25179856115108,65.44622425629291,27.526881720430108,33.41288782816228,37.77429467084639,48.96421845574388,68.42105263157895,61.91304347826087,40.536512667660205,26.236559139784948,NA
2015-05-15,57.79220779220778,69.27608252127916,55.42857142857143,0,NA,25.72214580467676,51.47540983606558,NA,29.230769230769234,60.61114148593646,13.26315789473684,57.43405275779376,30.74433656957929,35.73200992555831,43.536585365853654
2015-05-18,53.52286773794808,85.68207440811724,35.65365025466893,0,39.05817174515236,28.634361233480178,50,NA,52.216748768472904,72.25806451612902,66.66666666666666,56.549538694167815,56.30769230769231,56.30550621669628,52.06477732793522
2015-05-19,48.51485148514851,NA,59.393939393939384,33.29519450800915,47.313432835820905,50,45.39007092198582,NA,36.33004926108374,45.851254480286734,0,55.66502463054187,53.452685421994886,71.55425219941348,60.07509386733417
2015-05-20,51.44927536231883,100,44.04332129963899,21.14384748700173,73.47931873479318,15.037593984962404,26.067073170731707,24.91730981256891,31.081081081081084,19.444444444444446,0,0,46.4977645305514,67.61198848502784,45.401174168297445
2015-05-21,36.849710982658955,85.4378818737271,49.90328820116055,28.195488721804505,60.931174089068826,69.97690531177828,52.685421994884905,40.022675736961446,36.05947955390334,24.940047961630697,100,30.0771208226221,51.328903654485046,NA,16.612021857923498
2015-05-22,54.682779456193344,70.87576374745417,49.81650896544514,0,85.47854785478548,21.551724137931032,54.69483568075117,NA,24.01315789473684,43.02120508317755,87.5,95.26315789473685,49.479166666666664,63.66972477064218,70.58232931726907
2015-05-26,55.24861878453038,56.31364562118126,49.72972972972973,0,54.75819032761311,99.99999999999999,67.78846153846153,40.96266368927717,33.715596330275226,61.10236220472441,74.99999999999999,49.64539007092199,61.253854059609445,58.133971291866025,49.99999999999999
2015-05-27,54.066985645933016,41.751527494908345,63.75838926174496,18.596491228070175,70.94890510948905,50,51.155115511551145,41.9026516415929,19.336219336219337,37.0242214532872,12.435233160621758,73.02839116719242,32.714285714285715,80.00000000000001,50.7163323782235
2015-05-28,52.85505124450952,41.993464052287585,42.39130434782607,49.504950495049506,75.20161290322581,50.165016501650165,56.410256410256395,NA,45.71428571428571,48.09782608695652,21.92009591915386,63.333333333333336,45.57142857142856,52.650176678445234,24.92012779552715
2015-05-29,52.07100591715976,33.33333333333333,45.94594594594594,0,65.4970760233918,0,56.77966101694915,42.84263959390862,33.58348968105066,31.290743155149936,31.404958677685954,4.339250493096647,NA,43.969298245614034,41.33986928104574
2015-06-01,58.362989323843415,36.06965174129353,51.98300283286118,9.090909090909088,59.78456014362658,40.02100840336135,52.69461077844311,85.76779026217228,40.470397404703974,45.250659630606854,68.8235294117647,28.543499511241443,74.02597402597402,36.526181353767555,31.25
2015-06-02,53.00859598853867,38.80597014925373,90.25641025641023,0,70.93596059113301,80.0420168067227,33.76,80.11049723756906,46.43478260869565,37.70913770913771,67.70963704630788,57.564102564102555,71.72701949860725,34.26573426573427,33.514919513152726
2015-06-03,46.113074204947,48.192771084337345,64.53576864535768,57.62711864406779,86.52482269503545,71.50537634408602,51.28205128205128,49.96162701458174,39.17525773195875,52.08791208791209,66.59574468085107,63.75598086124401,81.6205533596838,87.80487804878048,35.77983902630546
2015-06-04,52.46636771300448,39.829476248477455,61.51079136690647,45.569620253164544,66.03773584905662,33.333333333333336,54.95934959349593,NA,32.79857397504456,27.912341407151093,0,55.172413793103445,74.875,47.411003236245946,38.044758539458186
2015-06-05,60.1029601029601,66.66666666666667,53.230337078651694,20.588235294117645,77.90368271954674,99.99999999999999,70.63758389261744,NA,35.111111111111114,68.89952153110048,NA,NA,55.47826086956522,38.060309698451505,41.66666666666667
2015-06-08,68.65384615384616,43.16702819956616,39.81308411214953,43.21678321678322,60.73232323232324,7.191780821917809,57.64023210831722,73.13517592339824,38.31640058055152,34.68559837728195,NA,31.549609810479375,70.77131258457375,41.6243654822335,64.83516483516483
2015-06-09,62.41610738255033,50.86206896551724,54.90196078431372,20.110957004160884,55.88785046728972,99.99999999999999,74.96339677891653,96.30872483221475,48.99082568807339,50.65560707041437,55.657142857142844,21.27659574468085,79.29634641407306,NA,33.61204013377926
2015-06-10,63.0188679245283,28.583264291632144,55.668016194331976,0,68.37416481069042,29.79020979020979,54.73484848484848,NA,44.88549618320611,66.62561576354679,100,20,74.90974729241877,27.33188720173536,23.022236283105848
2015-06-11,57.964601769911496,NA,47.63350684403316,7.465277777777776,99.99999999999999,26.18223760092272,35.62499999999999,NA,49.99999999999999,77.7504105090312,71.44212523719165,33.31318016928657,63.09148264984226,40.83930399181167,12.432432432432432
2015-06-12,54.20240137221269,55.47299653849494,39.59899749373434,18.499999999999996,93.25842696629213,23.915237134207878,53.16964285714285,NA,52.43243243243243,88.87520525451559,42.88425047438329,76.98289269051322,62.26415094339624,65.07042253521126,NA
2015-06-15,58.14931650893796,82.36272878535773,49.223367059624366,61.658031088082915,76.05633802816901,55.99999999999999,70.71428571428571,73.73358348968105,47.54098360655737,100,100,NA,76.24999999999999,56.396866840731064,12.499999999999998
2015-06-16,63.51606805293006,NA,58.8477366255144,0,80.09950248756219,42.85714285714286,42.32081911262798,20,59.523809523809526,62.39669421487603,81.95652173913044,NA,67.62589928057554,75.06561679790026,47.131782945736425
2015-06-17,41.676646706586816,NA,49.790209790209794,0,54.90981963927855,73.33333333333333,53.200883002207505,46.403508771929815,37.28323699421965,23.529411764705877,100,40.69264069264069,50.30487804878049,NA,62.5
2015-06-18,59.090909090909086,66.66666666666667,45.859872611464965,0,81.4569536423841,45.95238095238095,47.73082942097026,72.80701754385963,16.341829085457274,33.57040549217167,99.99999999999999,60.46176046176045,50.07656967840734,NA,50.93555093555094
2015-06-19,56.687898089171966,NA,53.138686131386855,0,57.10594315245478,59.62540513587634,26.513569937369514,33.33333333333333,36.78160919540229,43.61139921963747,NA,80.23088023088022,38.30570902394107,0,38.411669367909234
