,Date,Open,High,Low,Close,Adj Close,Volume,downloadedDate,RVT,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr
10,2019-09-16,107.76499938964844,108.05500030517578,107.4990005493164,107.76499938964844,107.76499938964844,0,,,,,,,,,,,
11,2019-09-17,108.1449966430664,108.33999633789062,108.0270004272461,108.16100311279297,108.16100311279297,0,2019-09-17,0.0008,0.0122,0.0153,0.0031,0.0336,0.0367,0.0214,0.0092,0.0061,0.0275
12,2019-09-18,108.10099792480469,108.26599884033203,108.09700012207031,108.08699798583984,108.08699798583984,0,2019-09-18,0.001,0.0193,0.0337,0.0024,0.0409,0.0361,0.0361,0.0217,0.012,0.0362
13,2019-09-19,108.43499755859375,108.46399688720703,107.802001953125,108.42500305175781,108.42500305175781,0,2019-09-19,0.0006,0.0143,0.0285,0.0,0.0238,0.0262,0.0238,0.0238,0.0143,0.0095
14,2019-09-20,108.06800079345703,108.06800079345703,107.7699966430664,108.04100036621094,108.04100036621094,0,2019-09-20,0.0017,0.0107,0.0374,0.0,0.0427,0.0267,0.0089,0.0107,0.0018,0.0071
15,2019-09-23,107.63500213623047,107.76300048828125,107.30999755859375,107.6520004272461,107.6520004272461,0,2019-09-23,0.0002,0.037,0.037,0.0,0.0,0.0,0.0,0.037,0.0,0.0
16,2019-09-24,107.60700225830078,107.76499938964844,107.25,107.61399841308594,107.61399841308594,0,2019-09-24,0.001,0.0148,0.0295,0.0029,0.0295,0.0324,0.0207,0.0059,0.0089,0.0147
17,2019-09-25,107.177001953125,107.79100036621094,107.00499725341797,107.16300201416016,107.16300201416016,0,2019-09-25,0.0018,0.0074,0.0372,0.0015,0.0328,0.0194,0.0194,0.0134,0.0164,0.0089
18,2019-09-26,107.68199920654297,107.72100067138672,107.43499755859375,107.69200134277344,107.69200134277344,0,2019-09-26,0.0014,0.0038,0.0153,0.0019,0.023,0.0134,0.0134,0.0153,0.0077,0.0096
19,2019-09-27,107.74400329589844,108.1729965209961,107.65599822998047,107.75599670410156,107.75599670410156,0,2019-09-27,0.002,0.011,0.0281,0.0024,0.0269,0.0391,0.0171,0.0171,0.011,0.0134
20,2019-09-30,107.93199920654297,108.13999938964844,107.74500274658203,107.94400024414062,107.94400024414062,0,,,,,,,,,,,
