,Date,Open,High,Low,Close,Adj Close,Volume,RVT,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,certaintyPartscr,uncertaintyPartscr
22,2018-02-02,166.0,166.8000030517578,160.10000610351562,160.5,154.99693298339844,86593800,0.0044,0.0144,0.024,0.0023,0.0099,0.0234,0.012,0.0095,0.0095
23,2018-02-05,159.10000610351562,163.8800048828125,156.0,156.49000549316406,151.12440490722656,72738500,0.0022,0.0127,0.0178,0.0013,0.0096,0.0179,0.0166,0.0073,0.0115
24,2018-02-06,154.8300018310547,163.72000122070312,154.0,163.02999877929688,157.44015502929688,68243800,0.0021,0.0155,0.0219,0.0011,0.0122,0.0148,0.0118,0.0069,0.0072
25,2018-02-07,163.08999633789062,163.39999389648438,159.07000732421875,159.5399932861328,154.06982421875,51608600,0.0012,0.0107,0.0216,0.0016,0.0068,0.0148,0.0132,0.0036,0.0084
26,2018-02-08,160.2899932861328,161.0,155.02999877929688,155.14999389648438,149.8303680419922,54390500,0.0004,0.0111,0.0101,0.0007,0.0047,0.0142,0.0172,0.0051,0.0101
27,2018-02-09,157.07000732421875,157.88999938964844,150.24000549316406,156.41000366210938,151.6630096435547,70672600,0.0007,0.0092,0.0138,0.0,0.0099,0.0112,0.0131,0.0053,0.0112
28,2018-02-12,158.5,163.88999938964844,157.50999450683594,162.7100067138672,157.77178955078125,60819500,0.0011,0.0169,0.0193,0.0024,0.0107,0.0249,0.0166,0.013,0.0092
29,2018-02-13,161.9499969482422,164.75,161.64999389648438,164.33999633789062,159.35232543945312,32549200,0.0009,0.0128,0.0193,0.0,0.0068,0.0166,0.0231,0.0089,0.0128
30,2018-02-14,163.0399932861328,167.5399932861328,162.8800048828125,167.3699951171875,162.2903594970703,40644900,0.0009,0.0133,0.0099,0.0,0.006,0.0227,0.015,0.0099,0.0133
31,2018-02-15,169.7899932861328,173.08999633789062,169.0,172.99000549316406,167.73980712890625,51147200,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2018-02-16,172.36000061035156,174.82000732421875,171.77000427246094,172.42999267578125,167.19679260253906,40176100,0.0009,0.0212,0.0152,0.0,0.0093,0.033,0.0165,0.0066,0.0146
33,2018-02-20,172.0500030517578,174.25999450683594,171.4199981689453,171.85000610351562,166.6343994140625,33930500,0.0003,0.0132,0.0112,0.0012,0.0072,0.0185,0.0136,0.0048,0.012
34,2018-02-21,172.8300018310547,174.1199951171875,171.00999450683594,171.07000732421875,165.87806701660156,37471600,0.0006,0.0216,0.0193,0.0023,0.0083,0.0294,0.0138,0.0046,0.012
35,2018-02-22,171.8000030517578,173.9499969482422,171.7100067138672,172.5,167.26467895507812,30991900,0.0003,0.0202,0.0117,0.0004,0.0063,0.0139,0.0188,0.0103,0.0063
36,2018-02-23,173.6699981689453,175.64999389648438,173.5399932861328,175.5,170.17361450195312,33812400,0.0005,0.0104,0.0154,0.0014,0.0039,0.0083,0.014,0.0093,0.009
37,2018-02-26,176.35000610351562,179.38999938964844,176.2100067138672,178.97000122070312,173.5382843017578,38162200,0.0015,0.0118,0.0209,0.003,0.0062,0.0136,0.0187,0.0075,0.01
38,2018-02-27,179.10000610351562,180.47999572753906,178.16000366210938,178.38999938964844,172.97592163085938,38928100,0.0009,0.0131,0.0141,0.0008,0.0054,0.0136,0.0167,0.0087,0.0103
39,2018-02-28,179.25999450683594,180.6199951171875,178.0500030517578,178.1199951171875,172.714111328125,37782100,0.0005,0.0142,0.013,0.0,0.0071,0.0183,0.0182,0.004,0.0102
40,2018-03-01,178.5399932861328,179.77999877929688,172.66000366210938,175.0,169.6887664794922,48802000,0.0007,0.0106,0.014,0.0018,0.0073,0.0082,0.0122,0.0033,0.0035
41,2018-03-02,172.8000030517578,176.3000030517578,172.4499969482422,176.2100067138672,170.86207580566406,38454000,0.0006,0.0077,0.0188,0.0026,0.0129,0.0118,0.0129,0.0136,0.0085
42,2018-03-05,175.2100067138672,177.74000549316406,174.52000427246094,176.82000732421875,171.45358276367188,28401400,0.0008,0.0129,0.0158,0.0009,0.0085,0.0184,0.0181,0.0064,0.0111
43,2018-03-06,177.91000366210938,178.25,176.1300048828125,176.6699981689453,171.30812072753906,23788500,0.0005,0.0155,0.0198,0.0007,0.0025,0.0122,0.0119,0.0058,0.0072
44,2018-03-07,174.94000244140625,175.85000610351562,174.27000427246094,175.02999877929688,169.7178955078125,31703500,0.0008,0.0121,0.0207,0.0011,0.0106,0.0178,0.0132,0.004,0.0086
45,2018-03-08,175.47999572753906,177.1199951171875,175.07000732421875,176.94000244140625,171.56993103027344,23774100,0.0002,0.0179,0.0129,0.0006,0.0039,0.0235,0.0179,0.0061,0.0123
46,2018-03-09,177.9600067138672,180.0,177.38999938964844,179.97999572753906,174.51763916015625,32185200,0.0007,0.0146,0.0149,0.0011,0.0065,0.024,0.0204,0.0066,0.0095
47,2018-03-12,180.2899932861328,182.38999938964844,180.2100067138672,181.72000122070312,176.204833984375,32207100,0.0014,0.0205,0.0187,0.0007,0.0053,0.018,0.0162,0.0091,0.0103
48,2018-03-13,182.58999633789062,183.5,179.24000549316406,179.97000122070312,174.50796508789062,31693500,0.0012,0.0121,0.0085,0.0002,0.0036,0.0139,0.0147,0.007,0.007
49,2018-03-14,180.32000732421875,180.52000427246094,177.80999755859375,178.44000244140625,173.02438354492188,29368400,0.0012,0.0093,0.0227,0.0022,0.0043,0.0084,0.0131,0.0079,0.0082
50,2018-03-15,178.5,180.24000549316406,178.07000732421875,178.64999389648438,173.22801208496094,22743800,0.0008,0.0119,0.0239,0.0017,0.0072,0.0193,0.0129,0.0077,0.0069
51,2018-03-16,178.64999389648438,179.1199951171875,177.6199951171875,178.02000427246094,172.61715698242188,39404700,0.0005,0.019,0.0174,0.0023,0.0068,0.0227,0.0182,0.0038,0.0182
52,2018-03-19,177.32000732421875,177.47000122070312,173.66000366210938,175.3000030517578,169.97970581054688,33446800,0.0014,0.0129,0.0268,0.0021,0.0133,0.0151,0.0135,0.0084,0.0122
53,2018-03-20,175.24000549316406,176.8000030517578,174.94000244140625,175.24000549316406,169.92152404785156,19649400,0.0011,0.0112,0.0232,0.0018,0.0128,0.0146,0.0091,0.01,0.0083
54,2018-03-21,175.0399932861328,175.08999633789062,171.25999450683594,171.27000427246094,166.07200622558594,37054900,0.0022,0.0111,0.0167,0.0007,0.0078,0.017,0.0138,0.01,0.008
55,2018-03-22,170.0,172.67999267578125,168.60000610351562,168.85000610351562,163.72544860839844,41490800,0.0013,0.0134,0.0175,0.0001,0.0083,0.0185,0.012,0.0115,0.0055
56,2018-03-23,168.38999938964844,169.9199981689453,164.94000244140625,164.94000244140625,159.93409729003906,41028800,0.0008,0.0168,0.019,0.0016,0.0076,0.0215,0.0098,0.0079,0.0041
57,2018-03-26,168.07000732421875,173.10000610351562,166.44000244140625,172.77000427246094,167.52650451660156,37541200,0.001,0.0168,0.023,0.0039,0.0072,0.0228,0.023,0.0078,0.0114
58,2018-03-27,173.67999267578125,175.14999389648438,166.9199981689453,168.33999633789062,163.2309112548828,40922600,0.0024,0.0258,0.0125,0.0022,0.0111,0.0167,0.0203,0.0079,0.0078
59,2018-03-28,167.25,170.02000427246094,165.19000244140625,166.47999572753906,161.4273681640625,41668500,0.0027,0.0166,0.032,0.0035,0.0183,0.018,0.0134,0.0103,0.01
60,2018-03-29,167.80999755859375,171.75,166.89999389648438,167.77999877929688,162.68792724609375,38398500,0.0012,0.0165,0.035,0.0025,0.0144,0.0201,0.0142,0.0097,0.0099
61,2018-04-02,166.63999938964844,168.94000244140625,164.47000122070312,166.67999267578125,161.62130737304688,37586800,0.0034,0.0105,0.0244,0.0019,0.0134,0.0127,0.0108,0.0065,0.0089
62,2018-04-03,167.63999938964844,168.75,164.8800048828125,168.38999938964844,163.2794189453125,30278000,0.0029,0.0113,0.022,0.0034,0.013,0.0142,0.0179,0.0072,0.0105
63,2018-04-04,164.8800048828125,172.00999450683594,164.77000427246094,171.61000061035156,166.4016876220703,34605500,0.0026,0.0126,0.033,0.0031,0.0062,0.0126,0.0142,0.0083,0.0094
64,2018-04-05,172.5800018310547,174.22999572753906,172.0800018310547,172.8000030517578,167.55555725097656,26933200,0.0006,0.0121,0.0245,0.0011,0.0003,0.0125,0.0224,0.0046,0.0167
65,2018-04-06,170.97000122070312,172.47999572753906,168.1999969482422,168.3800048828125,163.26974487304688,35005300,0.0013,0.0098,0.0184,0.0012,0.0049,0.0094,0.0135,0.007,0.0061
66,2018-04-09,169.8800048828125,173.08999633789062,169.85000610351562,170.0500030517578,164.88902282714844,29017700,0.0024,0.0127,0.0132,0.001,0.0065,0.01,0.0192,0.0065,0.0093
67,2018-04-10,173.0,174.0,171.52999877929688,173.25,167.99192810058594,28408600,0.001,0.0133,0.0145,0.0004,0.0083,0.0158,0.0186,0.0126,0.0133
68,2018-04-11,172.22999572753906,173.9199981689453,171.6999969482422,172.44000244140625,167.2064971923828,22431600,0.0032,0.0171,0.0176,0.0009,0.0082,0.0265,0.0076,0.0068,0.0072
69,2018-04-12,173.41000366210938,175.0,173.0399932861328,174.13999938964844,168.85491943359375,22889300,0.0009,0.0098,0.0244,0.0018,0.0045,0.0116,0.0148,0.0055,0.0113
70,2018-04-13,174.77999877929688,175.83999633789062,173.85000610351562,174.72999572753906,169.42697143554688,25124300,0.0005,0.0246,0.0169,0.0047,0.0047,0.0292,0.024,0.0094,0.0164
71,2018-04-16,175.02999877929688,176.19000244140625,174.8300018310547,175.82000732421875,170.4839324951172,21578400,0.0006,0.0127,0.0197,0.001,0.0104,0.0197,0.0137,0.0114,0.0111
72,2018-04-17,176.49000549316406,178.94000244140625,176.41000366210938,178.24000549316406,172.83045959472656,26605400,0.0009,0.0093,0.0205,0.0015,0.006,0.0165,0.0197,0.0055,0.009
73,2018-04-18,177.80999755859375,178.82000732421875,176.8800048828125,177.83999633789062,172.44259643554688,20754500,0.0006,0.0153,0.0106,0.0023,0.006,0.019,0.0162,0.0079,0.0125
74,2018-04-19,173.75999450683594,175.38999938964844,172.66000366210938,172.8000030517578,167.55555725097656,34808800,0.001,0.0178,0.013,0.0013,0.0081,0.0107,0.0129,0.0049,0.0083
75,2018-04-20,170.60000610351562,171.22000122070312,165.42999267578125,165.72000122070312,160.6904296875,65491100,0.0031,0.0113,0.0271,0.0023,0.0232,0.0127,0.0094,0.0072,0.0119
76,2018-04-23,166.8300018310547,166.9199981689453,164.08999633789062,165.24000549316406,160.2250213623047,36515500,0.0013,0.0084,0.0253,0.0036,0.005,0.0109,0.0091,0.0088,0.0065
77,2018-04-24,165.6699981689453,166.3300018310547,161.22000122070312,162.94000244140625,157.9948272705078,33692000,0.0018,0.0167,0.0316,0.0037,0.008,0.0148,0.0111,0.0086,0.0074
78,2018-04-25,162.6199951171875,165.4199981689453,162.41000366210938,163.64999389648438,158.68325805664062,28382100,0.0015,0.0119,0.0304,0.0038,0.0077,0.0155,0.0137,0.009,0.0104
79,2018-04-26,164.1199951171875,165.72999572753906,163.3699951171875,164.22000122070312,159.2359619140625,27963000,0.0008,0.0183,0.022,0.0013,0.0057,0.0214,0.0096,0.0074,0.0063
80,2018-04-27,164.0,164.3300018310547,160.6300048828125,162.32000732421875,157.3936309814453,35655800,0.0007,0.012,0.0371,0.0028,0.0136,0.0307,0.0115,0.0118,0.0059
81,2018-04-30,162.1300048828125,167.25999450683594,161.83999633789062,165.25999450683594,160.24440002441406,42427400,0.0012,0.0115,0.0158,0.0019,0.0117,0.021,0.0225,0.007,0.0134
82,2018-05-01,166.41000366210938,169.1999969482422,165.27000427246094,169.10000610351562,163.96783447265625,53569400,0.0044,0.0145,0.0171,0.0028,0.0095,0.0274,0.0146,0.008,0.011
83,2018-05-02,175.22999572753906,177.75,173.8000030517578,176.57000732421875,171.21115112304688,66539400,0.0032,0.0173,0.0186,0.0027,0.0085,0.0332,0.0138,0.0068,0.0102
84,2018-05-03,175.8800048828125,177.5,174.44000244140625,176.88999938964844,171.52142333984375,34068200,0.0012,0.017,0.0217,0.0023,0.0114,0.0232,0.0178,0.0087,0.0102
85,2018-05-04,178.25,184.25,178.1699981689453,183.8300018310547,178.2508087158203,56201300,0.0029,0.0185,0.0176,0.001,0.0105,0.0339,0.0141,0.0118,0.0077
86,2018-05-07,185.17999267578125,187.6699981689453,184.75,185.16000366210938,179.54043579101562,42451400,0.0022,0.0191,0.0231,0.0011,0.0079,0.0351,0.0133,0.0105,0.01
87,2018-05-08,184.99000549316406,186.22000122070312,183.6699981689453,186.0500030517578,180.40342712402344,28402800,0.0007,0.0156,0.0098,0.0014,0.005,0.0253,0.0148,0.0044,0.0102
88,2018-05-09,186.5500030517578,187.39999389648438,185.22000122070312,187.36000061035156,181.67367553710938,23211200,0.0004,0.0121,0.0221,0.0026,0.0061,0.0156,0.0186,0.0087,0.0082
89,2018-05-10,187.74000549316406,190.3699951171875,187.64999389648438,190.0399932861328,184.27232360839844,27989300,0.0021,0.017,0.0145,0.0005,0.007,0.0258,0.0155,0.0105,0.0126
90,2018-05-11,189.49000549316406,190.05999755859375,187.4499969482422,188.58999633789062,183.5714874267578,26212200,0.0009,0.0114,0.0178,0.0017,0.0074,0.0239,0.0131,0.01,0.0139
91,2018-05-14,189.00999450683594,189.52999877929688,187.86000061035156,188.14999389648438,183.14320373535156,20778800,0.0015,0.01,0.0126,0.0005,0.0079,0.0156,0.0109,0.0084,0.0082
92,2018-05-15,186.77999877929688,187.07000732421875,185.10000610351562,186.44000244140625,181.47872924804688,23695200,0.0014,0.0097,0.0178,0.0017,0.0088,0.0168,0.0154,0.0052,0.0103
93,2018-05-16,186.07000732421875,188.4600067138672,186.0,188.17999267578125,183.17237854003906,19183100,0.0006,0.0172,0.0161,0.0031,0.0121,0.0216,0.0157,0.0082,0.007
94,2018-05-17,188.0,188.91000366210938,186.36000061035156,186.99000549316406,182.01406860351562,17294000,0.0005,0.0114,0.0158,0.0024,0.0056,0.0182,0.0161,0.0091,0.01
95,2018-05-18,187.19000244140625,187.80999755859375,186.1300048828125,186.30999755859375,181.35215759277344,18297700,0.0007,0.0127,0.0201,0.0012,0.0071,0.0201,0.0198,0.0107,0.0089
96,2018-05-21,188.0,189.27000427246094,186.91000366210938,187.6300048828125,182.6370391845703,18400800,0.0012,0.0113,0.0081,0.0007,0.0043,0.0141,0.0135,0.0066,0.0088
97,2018-05-22,188.3800048828125,188.8800048828125,186.77999877929688,187.16000366210938,182.17953491210938,15240700,0.0009,0.0144,0.014,0.0004,0.0053,0.0245,0.0149,0.0077,0.0099
98,2018-05-23,186.35000610351562,188.5,185.75999450683594,188.36000061035156,183.34764099121094,20058400,0.0014,0.0122,0.0175,0.0011,0.0082,0.0128,0.0202,0.0065,0.011
99,2018-05-24,188.77000427246094,188.83999633789062,186.2100067138672,188.14999389648438,183.14320373535156,23234000,0.0013,0.0107,0.0251,0.0007,0.0042,0.0171,0.0212,0.0091,0.01
100,2018-05-25,188.22999572753906,189.64999389648438,187.64999389648438,188.5800018310547,183.561767578125,17461000,0.0011,0.014,0.0462,0.0011,0.0052,0.0121,0.0162,0.0036,0.0038
101,2018-05-29,187.60000610351562,188.75,186.8699951171875,187.89999389648438,182.89987182617188,22514100,0.0008,0.014,0.0108,0.0011,0.0063,0.0104,0.0187,0.0076,0.008
102,2018-05-30,187.72000122070312,188.0,186.77999877929688,187.5,182.51051330566406,18690500,0.0007,0.0184,0.0166,0.0037,0.0138,0.0276,0.0276,0.0115,0.0152
103,2018-05-31,187.22000122070312,188.22999572753906,186.13999938964844,186.8699951171875,181.89724731445312,27482800,0.0009,0.0147,0.0173,0.0016,0.0071,0.0172,0.0133,0.0108,0.0075
104,2018-06-01,187.99000549316406,190.25999450683594,187.75,190.24000549316406,185.1775665283203,23442500,0.001,0.0154,0.0171,0.004,0.0073,0.0357,0.0106,0.0071,0.0136
105,2018-06-04,191.63999938964844,193.4199981689453,191.35000610351562,191.8300018310547,186.72528076171875,26266200,0.0051,0.0167,0.0127,0.0021,0.0025,0.0127,0.0204,0.0061,0.0046
106,2018-06-05,193.07000732421875,193.94000244140625,192.36000061035156,193.30999755859375,188.16587829589844,21566000,0.0021,0.0159,0.018,0.0017,0.0039,0.0188,0.0195,0.008,0.0078
107,2018-06-06,193.6300048828125,194.0800018310547,191.9199981689453,193.97999572753906,188.81805419921875,20933600,0.0005,0.0114,0.0225,0.001,0.0032,0.0095,0.0206,0.0046,0.0062
108,2018-06-07,194.13999938964844,194.1999969482422,192.33999633789062,193.4600067138672,188.31190490722656,21347200,0.0002,0.0038,0.0231,0.0,0.0015,0.0123,0.01,0.0008,0.0054
109,2018-06-08,191.1699981689453,192.0,189.77000427246094,191.6999969482422,186.59873962402344,26656800,0.0013,0.0121,0.0208,0.0026,0.0066,0.0182,0.0124,0.0061,0.0077
110,2018-06-11,191.35000610351562,191.97000122070312,190.2100067138672,191.22999572753906,186.1412353515625,18308500,0.0008,0.0053,0.0092,0.0004,0.0045,0.0083,0.007,0.0045,0.0045
111,2018-06-12,191.38999938964844,192.61000061035156,191.14999389648438,192.27999877929688,187.16329956054688,16911100,0.0007,0.0135,0.0065,0.0008,0.0041,0.0196,0.011,0.0057,0.0074
112,2018-06-13,192.4199981689453,192.8800048828125,190.44000244140625,190.6999969482422,185.62533569335938,21638400,0.0009,0.0094,0.0151,0.0015,0.0025,0.008,0.0089,0.0043,0.0048
113,2018-06-14,191.5500030517578,191.57000732421875,190.22000122070312,190.8000030517578,185.7227020263672,21610100,0.0012,0.0155,0.0201,0.0011,0.0049,0.0134,0.0124,0.0092,0.006
114,2018-06-15,190.02999877929688,190.16000366210938,188.25999450683594,188.83999633789062,183.8148651123047,61719200,0.0024,0.013,0.0132,0.0009,0.0059,0.013,0.0115,0.0085,0.0077
115,2018-06-18,187.8800048828125,189.22000122070312,187.1999969482422,188.74000549316406,183.7174835205078,18484900,0.0021,0.0067,0.0193,0.0008,0.0025,0.0122,0.0118,0.0062,0.0047
116,2018-06-19,185.13999938964844,186.3300018310547,183.4499969482422,185.69000244140625,180.74867248535156,33578500,0.0023,0.0078,0.043,0.0012,0.0044,0.0111,0.0114,0.0046,0.0053
117,2018-06-20,186.35000610351562,187.1999969482422,185.72999572753906,186.5,181.537109375,20628700,0.0011,0.0103,0.0229,0.0023,0.0069,0.0105,0.0166,0.0055,0.0097
118,2018-06-21,187.25,188.35000610351562,184.94000244140625,185.4600067138672,180.52479553222656,25711900,0.0004,0.012,0.017,0.0023,0.0031,0.012,0.01,0.0066,0.0043
119,2018-06-22,186.1199951171875,186.14999389648438,184.6999969482422,184.9199981689453,179.99913024902344,27200400,0.001,0.0114,0.0219,0.0016,0.0076,0.0153,0.0119,0.0103,0.0092
120,2018-06-25,183.39999389648438,184.9199981689453,180.72999572753906,182.1699981689453,177.32232666015625,31663100,0.0016,0.0128,0.019,0.002,0.0123,0.0174,0.0146,0.0073,0.0097
121,2018-06-26,182.99000549316406,186.52999877929688,182.5399932861328,184.42999267578125,179.52218627929688,24569200,0.0011,0.0197,0.0185,0.0026,0.0122,0.0242,0.0206,0.0106,0.0138
122,2018-06-27,185.22999572753906,187.27999877929688,184.02999877929688,184.16000366210938,179.25936889648438,25285300,0.0007,0.0149,0.0274,0.004,0.0052,0.0129,0.0169,0.0113,0.0129
123,2018-06-28,184.10000610351562,186.2100067138672,183.8000030517578,185.5,180.56373596191406,17365200,0.0009,0.0063,0.0142,0.001,0.0046,0.0092,0.0109,0.005,0.0092
124,2018-06-29,186.2899932861328,187.19000244140625,182.91000366210938,185.11000061035156,180.18408203125,22737700,0.0008,0.0149,0.0232,0.0044,0.0075,0.0202,0.0208,0.0079,0.016
125,2018-07-02,183.82000732421875,187.3000030517578,183.4199981689453,187.17999267578125,182.19900512695312,17731300,0.0006,0.0175,0.0223,0.0003,0.0092,0.0185,0.0161,0.0103,0.0151
126,2018-07-03,187.7899932861328,187.9499969482422,183.5399932861328,183.9199981689453,179.02577209472656,13954800,0.0004,0.0155,0.0205,0.001,0.0105,0.0344,0.013,0.013,0.013
127,2018-07-05,185.25999450683594,186.41000366210938,184.27999877929688,185.39999389648438,180.46636962890625,16604200,0.0005,0.0201,0.0224,0.0009,0.0056,0.0224,0.014,0.0093,0.0093
128,2018-07-06,185.4199981689453,188.42999267578125,185.1999969482422,187.97000122070312,182.9679718017578,17485200,0.0007,0.0097,0.0254,0.0,0.0121,0.0206,0.0109,0.0061,0.0133
129,2018-07-09,189.5,190.67999267578125,189.3000030517578,190.5800018310547,185.508544921875,19756600,0.0017,0.01,0.0186,0.0041,0.0057,0.0187,0.0153,0.0051,0.0142
130,2018-07-10,190.7100067138672,191.27999877929688,190.17999267578125,190.35000610351562,185.28469848632812,15939100,0.001,0.0096,0.0185,0.0011,0.0059,0.01,0.0133,0.0061,0.0091
131,2018-07-11,188.5,189.77999877929688,187.61000061035156,187.8800048828125,182.88038635253906,18831500,0.0007,0.0095,0.029,0.0032,0.0074,0.0106,0.0132,0.0042,0.0116
132,2018-07-12,189.52999877929688,191.41000366210938,189.30999755859375,191.02999877929688,185.94656372070312,18041100,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2018-07-13,191.0800018310547,191.83999633789062,190.89999389648438,191.3300018310547,186.2385711669922,12513900,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2018-07-16,191.52000427246094,192.64999389648438,190.4199981689453,190.91000366210938,185.82977294921875,15043100,0.0006,0.0103,0.0103,0.0015,0.0036,0.014,0.0143,0.0024,0.0055
135,2018-07-17,189.75,191.8699951171875,189.1999969482422,191.4499969482422,186.35537719726562,15534500,0.0002,0.0088,0.0088,0.0011,0.0044,0.0263,0.0099,0.0065,0.0055
136,2018-07-18,191.77999877929688,191.8000030517578,189.92999267578125,190.39999389648438,185.33331298828125,16393400,0.001,0.0135,0.0197,0.0021,0.0074,0.0247,0.0116,0.014,0.0125
137,2018-07-19,189.69000244140625,192.5500030517578,189.69000244140625,191.8800048828125,186.77395629882812,20286800,0.0004,0.0112,0.0284,0.0023,0.0056,0.0256,0.0154,0.0098,0.013
138,2018-07-20,191.77999877929688,192.42999267578125,190.1699981689453,191.44000244140625,186.34568786621094,20676200,0.0005,0.0127,0.0226,0.0014,0.0074,0.0138,0.0166,0.0085,0.0106
139,2018-07-23,190.67999267578125,191.9600067138672,189.55999755859375,191.61000061035156,186.5111083984375,15989400,0.0011,0.0144,0.0201,0.002,0.0058,0.0201,0.0139,0.0106,0.0108
140,2018-07-24,192.4499969482422,193.66000366210938,192.0500030517578,193.0,187.86415100097656,18697900,0.001,0.0177,0.0208,0.0009,0.0052,0.0225,0.0131,0.0069,0.0059
141,2018-07-25,193.05999755859375,194.85000610351562,192.42999267578125,194.82000732421875,189.63571166992188,16709900,0.0005,0.0125,0.0178,0.001,0.0058,0.0165,0.0188,0.0081,0.0079
142,2018-07-26,194.61000061035156,195.9600067138672,193.61000061035156,194.2100067138672,189.0419464111328,19076000,0.0005,0.0115,0.0259,0.0031,0.0079,0.0182,0.0125,0.0079,0.0096
143,2018-07-27,194.99000549316406,195.19000244140625,190.10000610351562,190.97999572753906,185.8979034423828,24024000,0.0005,0.0133,0.0229,0.0048,0.0182,0.0176,0.0139,0.0107,0.0091
144,2018-07-30,191.89999389648438,192.1999969482422,189.07000732421875,189.91000366210938,184.8563690185547,21029500,0.0014,0.0116,0.0264,0.002,0.0262,0.0219,0.0149,0.0083,0.0123
