,Date,Open,High,Low,Close,Adj Close,Volume,RVT,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,certaintyPartscr,uncertaintyPartscr
42,2018-03-05,92.33999633789062,94.2699966430664,92.26000213623047,93.63999938964844,90.63082122802734,23901600,0.0004,0.0091,0.0078,0.0,0.0056,0.0073,0.0094,0.0067,0.0067
43,2018-03-06,94.33999633789062,94.48999786376953,92.94000244140625,93.31999969482422,90.32109832763672,22175800,0.0003,0.0235,0.004,0.0,0.0069,0.0155,0.0167,0.0098,0.0063
44,2018-03-07,93.16000366210938,93.94000244140625,92.43000030517578,93.86000061035156,90.84374237060547,26716100,0.0004,0.0107,0.0168,0.0017,0.009,0.0193,0.0135,0.0086,0.0061
45,2018-03-08,94.2699966430664,95.0999984741211,93.7699966430664,94.43000030517578,91.39543151855469,25887800,0.0003,0.0194,0.0103,0.0008,0.005,0.0195,0.0172,0.0031,0.0141
46,2018-03-09,95.29000091552734,96.54000091552734,95.0,96.54000091552734,93.43762969970703,36937300,0.0001,0.0068,0.0274,0.0,0.0137,0.0114,0.0434,0.0137,0.0205
47,2018-03-12,96.5,97.20999908447266,96.04000091552734,96.7699966430664,93.66022491455078,26073700,0.0009,0.0177,0.0104,0.0005,0.0036,0.0166,0.0143,0.0101,0.0093
48,2018-03-13,97.0,97.23999786376953,93.97000122070312,94.41000366210938,91.37608337402344,35387800,0.0004,0.0182,0.0095,0.0009,0.0139,0.0061,0.013,0.0009,0.0095
49,2018-03-14,95.12000274658203,95.41000366210938,93.5,93.8499984741211,90.83406829833984,32132000,0.0006,0.0192,0.0148,0.0017,0.0042,0.0128,0.0154,0.0124,0.0104
50,2018-03-15,93.52999877929688,94.58000183105469,92.83000183105469,94.18000030517578,91.1534652709961,27611000,0.0006,0.0115,0.0243,0.0014,0.0084,0.0123,0.0182,0.0106,0.0106
51,2018-03-16,94.68000030517578,95.37999725341797,93.91999816894531,94.5999984741211,91.55996704101562,49081300,0.0005,0.0074,0.0139,0.0003,0.0009,0.0074,0.0171,0.0038,0.0053
52,2018-03-19,93.73999786376953,93.9000015258789,92.11000061035156,92.88999938964844,89.90491485595703,33344100,0.0015,0.0131,0.0229,0.002,0.0154,0.0155,0.0169,0.0082,0.0084
53,2018-03-20,93.05000305175781,93.7699966430664,93.0,93.12999725341797,90.13719940185547,23075200,0.001,0.0186,0.0141,0.0003,0.0055,0.0089,0.0099,0.0055,0.0061
54,2018-03-21,92.93000030517578,94.05000305175781,92.20999908447266,92.4800033569336,89.50809478759766,24457100,0.0006,0.0096,0.0131,0.001,0.0034,0.012,0.012,0.0062,0.0076
55,2018-03-22,91.2699966430664,91.75,89.66000366210938,89.79000091552734,86.904541015625,38604700,0.0004,0.0157,0.0192,0.0003,0.01,0.0188,0.0173,0.0107,0.011
56,2018-03-23,89.5,90.45999908447266,87.08000183105469,87.18000030517578,84.37842559814453,44068900,0.0003,0.0066,0.0282,0.0,0.0051,0.0071,0.0127,0.0038,0.0061
57,2018-03-26,90.61000061035156,94.0,90.4000015258789,93.77999877929688,90.76632690429688,56396800,0.0019,0.0195,0.0225,0.0035,0.0081,0.0273,0.0141,0.0075,0.0085
58,2018-03-27,94.94000244140625,95.13999938964844,88.51000213623047,89.47000122070312,86.5948257446289,56569000,0.0016,0.0184,0.0207,0.001,0.0116,0.0162,0.0117,0.0087,0.0077
59,2018-03-28,89.81999969482422,91.2300033569336,88.87000274658203,89.38999938964844,86.51737976074219,52501100,0.0005,0.02,0.0351,0.0039,0.0214,0.0217,0.013,0.0119,0.0081
60,2018-03-29,90.18000030517578,92.29000091552734,88.4000015258789,91.2699966430664,88.33698272705078,45867500,0.0014,0.0183,0.019,0.0014,0.014,0.0203,0.0186,0.0092,0.0065
61,2018-04-02,90.47000122070312,90.87999725341797,87.51000213623047,88.5199966430664,85.67535400390625,48515400,0.0011,0.0126,0.0415,0.0012,0.0457,0.0036,0.012,0.0036,0.0036
62,2018-04-03,89.58000183105469,90.05000305175781,87.88999938964844,89.70999908447266,86.82710266113281,37213800,0.0005,0.0159,0.0181,0.0,0.0138,0.0089,0.0078,0.0046,0.0046
63,2018-04-04,87.8499984741211,92.76000213623047,87.7300033569336,92.33000183105469,89.36292266845703,35560000,0.0007,0.0157,0.0163,0.0013,0.0,0.005,0.0113,0.0025,0.0025
64,2018-04-05,92.44000244140625,93.06999969482422,91.4000015258789,92.37999725341797,89.41130065917969,29771900,0.0006,0.0088,0.0144,0.0026,0.0007,0.0095,0.0121,0.0054,0.0065
65,2018-04-06,91.48999786376953,92.45999908447266,89.4800033569336,90.2300033569336,87.33039855957031,38026000,0.0003,0.0054,0.0228,0.002,0.0094,0.0134,0.0114,0.0109,0.0084
66,2018-04-09,91.04000091552734,93.16999816894531,90.62000274658203,90.7699966430664,87.85303497314453,31533900,0.0002,0.0223,0.0137,0.0026,0.0094,0.0223,0.0172,0.0137,0.0069
