,Date,Open,High,Low,Close,Adj Close,Volume,downloadedDate,RVT,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr
56,2019-11-20,63.349998474121094,63.79999923706055,62.150001525878906,62.2400016784668,62.2400016784668,8816,2019-11-20,0.0005,0.0054,0.0,0.0014,0.0054,0.0068,0.0068,0.0041,0.0014,0.0027
57,2019-11-21,62.099998474121094,62.75,61.72999954223633,61.84000015258789,61.84000015258789,13229,2019-11-21,0.0008,0.0072,0.0126,0.0,0.0,0.0018,0.0198,0.0036,0.009,0.0072
58,2019-11-22,63.349998474121094,63.619998931884766,62.27000045776367,63.41999816894531,63.41999816894531,7342,2019-11-22,0.0007,0.0192,0.0043,0.0,0.0,0.0064,0.0043,0.0,0.0043,0.0
59,2019-11-25,64.0,64.75,63.5,64.69000244140625,64.69000244140625,236,2019-11-25,0.0011,0.0106,0.0145,0.0,0.0277,0.0211,0.0119,0.0119,0.0119,0.0053
60,2019-11-26,64.70999908447266,64.70999908447266,64.66000366210938,64.9000015258789,64.9000015258789,45,2019-11-26,0.0005,0.0022,0.018,0.0,0.009,0.027,0.0113,0.0045,0.0068,0.0113
61,2019-11-27,64.8499984741211,64.86000061035156,64.66999816894531,64.91000366210938,64.91000366210938,5,2019-11-27,0.0005,0.0,0.0079,0.0,0.0079,0.0,0.0,0.0,0.0,0.0
62,2019-12-02,64.75,64.75,64.5199966430664,63.849998474121094,63.849998474121094,41,2019-12-02,0.0004,0.0238,0.0238,0.0,0.0,0.0,0.0,0.0238,0.0,0.0
63,2019-12-03,63.099998474121094,63.099998474121094,63.099998474121094,63.099998474121094,63.099998474121094,6,2019-12-03,0.0008,0.0141,0.006,0.002,0.002,0.006,0.0161,0.008,0.006,0.004
64,2019-12-04,63.540000915527344,64.5,63.20000076293945,63.16999816894531,63.16999816894531,0,2019-12-04,0.0015,0.0077,0.0026,0.0,0.0058,0.0116,0.0032,0.0013,0.0013,0.0006
65,2019-12-05,64.69999694824219,64.70999908447266,64.69999694824219,63.5099983215332,63.5099983215332,221,2019-12-05,0.0009,0.0063,0.0027,0.0009,0.0045,0.0072,0.0081,0.0009,0.0018,0.0018
66,2019-12-06,64.05999755859375,64.05999755859375,64.05999755859375,65.0,65.0,2,2019-12-06,0.0004,0.0107,0.0214,0.0,0.0249,0.0178,0.0107,0.0035,0.0071,0.0071
67,2019-12-09,66.01000213623047,66.25,64.80999755859375,65.37999725341797,65.37999725341797,24205,2019-12-09,0.0071,0.006,0.0181,0.0012,0.0157,0.0193,0.0145,0.0145,0.0073,0.0085
68,2019-12-10,65.73999786376953,66.2300033569336,64.87999725341797,65.93000030517578,65.93000030517578,19314,2019-12-10,0.0024,0.0007,0.0026,0.0,0.0013,0.0027,0.002,0.0026,0.0,0.0027
69,2019-12-11,65.93000030517578,66.19000244140625,65.33999633789062,65.87999725341797,65.87999725341797,16233,2019-12-11,0.0008,0.0054,0.0109,0.0,0.0436,0.0091,0.0055,0.0163,0.0,0.0073
70,2019-12-12,65.76000213623047,67.37999725341797,65.56999969482422,67.16999816894531,67.16999816894531,12650,2019-12-12,0.0014,0.0083,0.0189,0.0018,0.0047,0.0136,0.0124,0.0053,0.0077,0.0071
71,2019-12-13,67.48999786376953,67.80000305175781,66.43000030517578,66.80000305175781,66.80000305175781,31698,2019-12-13,0.0015,0.0118,0.0156,0.0019,0.0094,0.0442,0.0075,0.0081,0.0031,0.0031
72,2019-12-16,66.80000305175781,67.43000030517578,66.43000030517578,66.97000122070312,66.97000122070312,31004,2019-12-16,0.0009,0.0172,0.0057,0.0,0.0144,0.0517,0.0143,0.0029,0.0115,0.0029
73,2019-12-17,66.75,67.06999969482422,66.30000305175781,66.44000244140625,66.44000244140625,19347,2019-12-17,0.0008,0.0054,0.0189,0.0,0.0081,0.0081,0.0081,0.0081,0.0081,0.0054
74,2019-12-18,66.44999694824219,67.18000030517578,66.25,66.73999786376953,66.73999786376953,15404,2019-12-18,0.0011,0.014,0.0246,0.0,0.0105,0.014,0.0175,0.0,0.007,0.0
75,2019-12-19,66.73999786376953,67.87999725341797,66.69000244140625,67.58000183105469,67.58000183105469,13865,2019-12-19,0.0006,0.011,0.0147,0.0,0.0184,0.0184,0.0073,0.0147,0.0037,0.0073
76,2019-12-20,67.58000183105469,68.30999755859375,67.12000274658203,67.95999908447266,67.95999908447266,16097,2019-12-20,0.0008,0.0117,0.0094,0.0,0.0117,0.0281,0.0188,0.0117,0.0,0.0117
77,2019-12-23,67.97000122070312,68.75,67.56999969482422,68.61000061035156,68.61000061035156,18094,2019-12-23,0.0022,0.0103,0.0051,0.0,0.0144,0.0267,0.0133,0.0072,0.0072,0.0072
78,2019-12-26,68.69999694824219,69.33999633789062,68.45999908447266,68.69999694824219,68.69999694824219,15411,2019-12-26,0.0012,0.0,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2019-12-27,68.75,69.33000183105469,68.5,68.91999816894531,68.91999816894531,13713,2019-12-27,0.001,0.0088,0.011,0.0,0.0197,0.0175,0.0198,0.0022,0.011,0.0022
80,2019-12-30,68.94000244140625,69.69000244140625,68.94000244140625,69.55999755859375,69.55999755859375,13708,2019-12-30,0.0013,0.009,0.0253,0.0,0.0072,0.0054,0.0145,0.0018,0.0091,0.0054
81,2019-12-31,69.55999755859375,69.72000122070312,68.80000305175781,69.05000305175781,69.05000305175781,17634,2019-12-31,0.0005,0.0289,0.0087,0.0,0.0,0.0202,0.0173,0.0,0.0058,0.0087
82,2020-01-02,69.12000274658203,69.73999786376953,69.04000091552734,69.2699966430664,69.2699966430664,15411,2020-01-02,0.0019,0.0,0.0096,0.0,0.0,0.0077,0.0,0.0019,0.0,0.0
83,2020-01-03,69.01000213623047,69.61000061035156,68.5,69.19999694824219,69.19999694824219,21477,2020-01-03,0.0008,0.0203,0.0203,0.0,0.0,0.0068,0.0203,0.0,0.0068,0.0
84,2020-01-06,69.29000091552734,70.0999984741211,69.29000091552734,70.04000091552734,70.04000091552734,19512,2020-01-06,0.0019,0.004,0.0032,0.0008,0.0289,0.0595,0.0016,0.0032,0.0,0.0
85,2020-01-07,70.06999969482422,70.25,69.45999908447266,69.83000183105469,69.83000183105469,21680,2020-01-07,0.0011,0.0098,0.0262,0.0,0.0098,0.0131,0.0033,0.0,0.0066,0.0
86,2020-01-08,69.69000244140625,70.04000091552734,69.05000305175781,69.95999908447266,69.95999908447266,14186,2020-01-08,0.0007,0.0287,0.0286,0.0,0.0058,0.0172,0.0086,0.0029,0.0029,0.0057
87,2020-01-09,69.95999908447266,70.8499984741211,69.55999755859375,70.69000244140625,70.69000244140625,18796,2020-01-09,0.0011,0.0227,0.0068,0.0,0.0023,0.0114,0.0273,0.0091,0.0045,0.0068
88,2020-01-10,70.5,71.38999938964844,70.3499984741211,71.30999755859375,71.30999755859375,22487,2020-01-10,0.0022,0.0119,0.0036,0.0,0.0101,0.012,0.0113,0.0042,0.006,0.0042
89,2020-01-13,71.30999755859375,71.95999908447266,71.18000030517578,71.52999877929688,71.52999877929688,25520,2020-01-13,0.0023,0.0071,0.0172,0.002,0.0051,0.0182,0.0142,0.0121,0.0121,0.0031
90,2020-01-14,71.5,71.75,70.9000015258789,71.37999725341797,71.37999725341797,19665,2020-01-14,0.0005,0.0059,0.0468,0.0,0.0292,0.0058,0.0,0.0117,0.0,0.0
91,2020-01-15,71.37999725341797,71.37999725341797,70.0999984741211,70.31999969482422,70.31999969482422,19646,2020-01-15,0.0013,0.0064,0.0128,0.0026,0.0051,0.009,0.0116,0.0103,0.0013,0.0128
92,2020-01-16,70.25,70.37999725341797,69.7300033569336,70.22000122070312,70.22000122070312,19480,2020-01-16,0.0006,0.0186,0.0186,0.0046,0.0,0.0046,0.0233,0.0046,0.0139,0.0
93,2020-01-17,70.0,71.37000274658203,69.94999694824219,71.25,71.25,15939,2020-01-17,0.0012,0.0226,0.0089,0.0,0.003,0.0246,0.0128,0.0029,0.003,0.002
94,2020-01-21,71.25,71.25,69.12000274658203,69.23999786376953,69.23999786376953,20092,2020-01-21,0.0008,0.0128,0.0269,0.0007,0.004,0.0121,0.0121,0.0094,0.0033,0.0121
95,2020-01-22,69.0199966430664,71.30000305175781,68.70999908447266,71.12999725341797,71.12999725341797,31895,2020-01-22,0.0009,0.0079,0.0052,0.0027,0.004,0.0132,0.0079,0.0013,0.0,0.0013
96,2020-01-23,71.0,71.0,69.80000305175781,70.02999877929688,70.02999877929688,32181,2020-01-23,0.0014,0.0134,0.0078,0.0011,0.0034,0.0089,0.0145,0.0034,0.0045,0.0045
97,2020-01-24,69.9800033569336,70.25,69.3499984741211,69.4000015258789,69.4000015258789,19121,2020-01-24,0.002,0.0122,0.0217,0.0019,0.0028,0.0056,0.0207,0.0,0.0094,0.0141
98,2020-01-27,69.25,69.80999755859375,68.0,69.51000213623047,69.51000213623047,16514,2020-01-27,0.003,0.0131,0.0211,0.0,0.0109,0.0153,0.0211,0.0087,0.0022,0.0167
99,2020-01-28,69.02999877929688,70.5999984741211,69.0199966430664,70.36000061035156,70.36000061035156,29857,2020-01-28,0.0004,0.019,0.0426,0.0,0.0142,0.0237,0.0095,0.0,0.0047,0.0
100,2020-01-29,70.4000015258789,70.91999816894531,69.87000274658203,70.05999755859375,70.05999755859375,18256,2020-01-29,0.0007,0.0117,0.0102,0.0029,0.0175,0.0029,0.0117,0.0088,0.0073,0.0058
101,2020-01-30,70.05999755859375,70.05999755859375,68.54000091552734,69.05000305175781,69.05000305175781,13506,2020-01-30,0.0008,0.0,0.0153,0.0,0.0102,0.0051,0.0051,0.0,0.0051,0.0102
102,2020-01-31,68.95999908447266,69.3499984741211,67.4000015258789,67.5,67.5,16499,2020-01-31,0.001,0.0045,0.0257,0.0015,0.0015,0.003,0.0211,0.0015,0.0075,0.0136
103,2020-02-03,67.29000091552734,68.05999755859375,66.75,66.83999633789062,66.83999633789062,27610,2020-02-03,0.0006,0.0141,0.0211,0.0,0.0,0.0071,0.0071,0.0,0.0,0.0
104,2020-02-04,66.8499984741211,68.2300033569336,66.8499984741211,67.3499984741211,67.3499984741211,29333,2020-02-04,0.0008,0.0421,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0
105,2020-02-05,67.5999984741211,68.41999816894531,67.31999969482422,67.51000213623047,67.51000213623047,36866,2020-02-05,0.0011,0.0076,0.0316,0.0,0.0,0.0022,0.0218,0.0,0.0022,0.0251
106,2020-02-06,67.52999877929688,68.19999694824219,67.51000213623047,67.91000366210938,67.91000366210938,24834,2020-02-06,0.0008,0.0215,0.0196,0.0,0.0019,0.0078,0.0274,0.0039,0.0156,0.0176
107,2020-02-07,67.8499984741211,68.0,67.0999984741211,67.75,67.75,25014,2020-02-07,0.0011,0.0043,0.04,0.0057,0.02,0.01,0.0086,0.0014,0.0071,0.0014
108,2020-02-10,67.62000274658203,68.36000061035156,67.62000274658203,68.19000244140625,68.19000244140625,27935,2020-02-10,0.0002,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
109,2020-02-11,68.0,68.55000305175781,67.88999938964844,68.2300033569336,68.2300033569336,30316,2020-02-11,0.0005,0.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2020-02-12,68.25,68.79000091552734,67.7699966430664,68.58000183105469,68.58000183105469,24289,2020-02-12,0.0009,0.0171,0.0093,0.0016,0.0016,0.0124,0.0249,0.0031,0.0047,0.0062
111,2020-02-13,68.56999969482422,68.56999969482422,67.72000122070312,67.75,67.75,22534,2020-02-13,0.0004,0.0045,0.0226,0.0045,0.0045,0.0045,0.0136,0.0045,0.0045,0.0091
112,2020-02-14,67.76000213623047,67.93000030517578,67.20999908447266,67.41000366210938,67.41000366210938,18205,2020-02-14,0.0011,0.0087,0.0255,0.0034,0.008,0.0081,0.004,0.0006,0.0067,0.0033
113,2020-02-18,67.94000244140625,68.91000366210938,67.83000183105469,67.87000274658203,67.87000274658203,12470,2020-02-18,0.0004,0.0306,0.0,0.0,0.0204,0.0102,0.0,0.0,0.0,0.0
114,2020-02-19,67.94000244140625,69.02999877929688,67.94000244140625,68.4800033569336,68.4800033569336,10513,2020-02-19,0.0013,0.0169,0.0113,0.0,0.0132,0.015,0.0038,0.0019,0.0,0.0056
115,2020-02-20,68.4000015258789,68.80000305175781,67.7300033569336,68.75,68.75,9243,2020-02-20,0.0007,0.0063,0.0214,0.0025,0.0038,0.0101,0.0063,0.0038,0.0025,0.0063
116,2020-02-21,68.75,68.98999786376953,68.0,68.93000030517578,68.93000030517578,7816,2020-02-21,0.0005,0.0031,0.017,0.0,0.0062,0.0016,0.0,0.0031,0.0,0.0
117,2020-02-24,67.93000030517578,67.93000030517578,65.9000015258789,67.52999877929688,67.52999877929688,3750,2020-02-24,0.0002,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0
118,2020-02-25,67.05000305175781,67.05000305175781,67.05000305175781,66.33000183105469,66.33000183105469,112,2020-02-25,0.0002,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192
119,2020-02-26,65.68000030517578,65.7300033569336,65.66000366210938,65.55000305175781,65.55000305175781,3,2020-02-26,0.0005,0.0261,0.0157,0.0,0.0035,0.0192,0.0035,0.0052,0.0035,0.0
